# scene=bounce-circle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=340
t_s,ke,pe,e_total,e_over_e0,peak_height
15120,206.342,197.68,404.021,1.1883,0.494199
15130,193.753,76.9329,270.686,0.796136,0.192332
15140,84.7382,294.957,379.695,1.11675,0.737393
15150,364.011,-117.653,246.359,0.724585,-0.294132
15160,24.3749,335.195,359.57,1.05756,0.837987
15170,545.084,-318.849,226.235,0.665396,-0.797123
15180,0.0498831,335.188,335.238,0.985995,0.837971
15190,566.141,-117.688,448.453,1.31898,-0.294219
15200,20.1638,294.955,315.118,0.926819,0.737386
15210,347.166,76.9515,424.118,1.2474,0.192379
15220,93.1616,197.62,290.781,0.855239,0.494049
15230,206.388,197.614,404.002,1.18824,0.494034
15240,193.708,76.9587,270.667,0.796079,0.192397
15250,84.7084,294.952,379.661,1.11665,0.737381
15260,364.073,-117.749,246.324,0.724483,-0.294373
15270,24.3909,335.16,359.55,1.0575,0.837899
15280,545.008,-318.793,226.215,0.665339,-0.796982
15290,0.0506087,335.153,335.204,0.985893,0.837883
15300,566.218,-117.784,448.434,1.31892,-0.29446
15310,20.1492,294.95,315.099,0.926762,0.737375
15320,347.106,76.9773,424.083,1.2473,0.192443
15330,93.1928,197.554,290.747,0.855137,0.493884
15340,206.435,197.548,403.983,1.18818,0.49387
15350,193.663,76.9844,270.648,0.796022,0.192461
15360,84.6786,294.948,379.626,1.11655,0.737369
15370,364.135,-117.845,246.29,0.724381,-0.294613
15380,24.4069,335.124,359.531,1.05744,0.837811
15390,544.933,-318.737,226.196,0.665282,-0.796842
15400,0.0513395,335.118,335.169,0.985792,0.837794
15410,566.295,-117.88,448.415,1.31887,-0.294701
15420,20.1347,294.945,315.08,0.926705,0.737363
15430,347.046,77.003,424.049,1.2472,0.192508
15440,93.2241,197.488,290.712,0.855035,0.49372
15450,206.481,197.482,403.963,1.18813,0.493705
15460,193.618,77.0102,270.628,0.795966,0.192525
15470,84.6488,294.943,379.592,1.11645,0.737357
15480,364.197,-117.942,246.255,0.72428,-0.294854
15490,24.4229,335.089,359.512,1.05739,0.837722
15500,544.857,-318.68,226.177,0.665226,-0.796701
15510,0.0520755,335.083,335.135,0.98569,0.837706
15520,566.372,-117.977,448.396,1.31881,-0.294942
15530,20.1202,294.94,315.06,0.926648,0.737351
15540,346.985,77.0288,424.014,1.2471,0.192572
15550,93.2553,197.422,290.677,0.854934,0.493555
15560,206.528,197.416,403.944,1.18807,0.493541
15570,193.573,77.0359,270.609,0.795909,0.19259
15580,84.619,294.938,379.557,1.11634,0.737345
15590,364.259,-118.038,246.221,0.724178,-0.295095
15600,24.4389,335.054,359.493,1.05733,0.837634
15610,544.782,-318.624,226.157,0.665169,-0.79656
15620,0.0528168,335.047,335.1,0.985588,0.837618
15630,566.449,-118.073,448.376,1.31875,-0.295182
15640,20.1057,294.936,315.041,0.926592,0.737339
15650,346.925,77.0545,423.979,1.247,0.192636
15660,93.2866,197.356,290.643,0.854832,0.493391
15670,206.574,197.351,403.925,1.18801,0.493376
15680,193.528,77.0617,270.59,0.795852,0.192654
15690,84.5892,294.933,379.522,1.11624,0.737333
15700,364.32,-118.134,246.186,0.724076,-0.295336
15710,24.4549,335.018,359.473,1.05727,0.837546
15720,544.706,-318.568,226.138,0.665112,-0.79642
15730,0.0535633,335.012,335.065,0.985487,0.83753
15740,566.526,-118.169,448.357,1.3187,-0.295423
15750,20.0912,294.931,315.022,0.926535,0.737327
15760,346.865,77.0803,423.945,1.2469,0.192701
15770,93.3178,197.291,290.608,0.854731,0.493226
15780,206.621,197.285,403.906,1.18796,0.493212
15790,193.483,77.0874,270.57,0.795796,0.192719
15800,84.5595,294.928,379.488,1.11614,0.737321
15810,364.382,-118.231,246.151,0.723975,-0.295577
15820,24.4709,334.983,359.454,1.05722,0.837458
15830,544.631,-318.512,226.119,0.665056,-0.796279
15840,0.054315,334.977,335.031,0.985385,0.837442
15850,566.603,-118.266,448.338,1.31864,-0.295664
15860,20.0766,294.926,315.003,0.926478,0.737315
15870,346.804,77.106,423.91,1.2468,0.192765
15880,93.3491,197.225,290.574,0.854629,0.493062
15890,206.667,197.219,403.886,1.1879,0.493047
15900,193.438,77.1132,270.551,0.795739,0.192783
15910,84.5297,294.924,379.453,1.11604,0.737309
15920,364.444,-118.327,246.117,0.723873,-0.295817
15930,24.4869,334.948,359.435,1.05716,0.83737
15940,544.555,-318.455,226.1,0.664999,-0.796138
15950,0.055072,334.941,334.996,0.985284,0.837353
15960,566.68,-118.362,448.318,1.31858,-0.295905
15970,20.0621,294.921,314.983,0.926422,0.737303
15980,346.744,77.1318,423.876,1.24669,0.192829
15990,93.3804,197.159,290.539,0.854527,0.492897
16000,206.714,197.153,403.867,1.18784,0.492883
16010,193.393,77.1389,270.532,0.795682,0.192847
16020,84.5,294.919,379.419,1.11594,0.737297
16030,364.506,-118.423,246.082,0.723772,-0.296058
16040,24.5029,334.913,359.415,1.0571,0.837281
16050,544.479,-318.399,226.08,0.664942,-0.795998
16060,0.0558343,334.906,334.962,0.985182,0.837265
16070,566.757,-118.458,448.299,1.31853,-0.296146
16080,20.0476,294.916,314.964,0.926365,0.737291
16090,346.684,77.1575,423.841,1.24659,0.192894
16100,93.4117,197.093,290.505,0.854426,0.492733
16110,206.76,197.087,403.848,1.18779,0.492718
16120,193.348,77.1647,270.513,0.795626,0.192912
16130,84.4702,294.914,379.384,1.11584,0.737285
16140,364.567,-118.52,246.048,0.72367,-0.296299
16150,24.5189,334.877,359.396,1.05705,0.837193
16160,544.404,-318.343,226.061,0.664886,-0.795857
16170,0.0566017,334.871,334.927,0.985081,0.837177
16180,566.835,-118.555,448.28,1.31847,-0.296386
16190,20.0332,294.912,314.945,0.926308,0.737279
16200,346.624,77.1833,423.807,1.24649,0.192958
16210,93.443,197.027,290.47,0.854324,0.492568
16220,206.807,197.022,403.828,1.18773,0.492554
16230,193.303,77.1904,270.493,0.795569,0.192976
16240,84.4405,294.909,379.35,1.11573,0.737273
16250,364.629,-118.616,246.013,0.723569,-0.29654
16260,24.535,334.842,359.377,1.05699,0.837105
16270,544.328,-318.287,226.042,0.664829,-0.795716
16280,0.0573745,334.836,334.893,0.984979,0.837089
16290,566.912,-118.651,448.261,1.31841,-0.296627
16300,20.0187,294.907,314.926,0.926252,0.737267
16310,346.563,77.209,423.772,1.24639,0.193023
16320,93.4743,196.962,290.436,0.854223,0.492404
16330,206.853,196.956,403.809,1.18767,0.492389
16340,193.258,77.2162,270.474,0.795512,0.19304
16350,84.4107,294.905,379.315,1.11563,0.737261
16360,364.691,-118.712,245.979,0.723467,-0.296781
16370,24.551,334.807,359.358,1.05693,0.837017
16380,544.253,-318.23,226.023,0.664773,-0.795576
16390,0.0581524,334.8,334.858,0.984878,0.837001
16400,566.989,-118.747,448.241,1.31836,-0.296868
16410,20.0042,294.902,314.906,0.926195,0.737255
16420,346.503,77.2348,423.738,1.24629,0.193087
16430,93.5056,196.896,290.401,0.854122,0.492239
16440,206.9,196.89,403.79,1.18762,0.492225
16450,193.213,77.2419,270.455,0.795456,0.193105
16460,84.381,294.9,379.281,1.11553,0.73725
16470,364.753,-118.809,245.944,0.723366,-0.297021
16480,24.5671,334.771,359.338,1.05688,0.836929
16490,544.177,-318.174,226.003,0.664716,-0.795435
16500,0.0589356,334.765,334.824,0.984776,0.836912
16510,567.066,-118.844,448.222,1.3183,-0.297109
16520,19.9897,294.897,314.887,0.926138,0.737243
16530,346.443,77.2605,423.703,1.24619,0.193151
16540,93.5369,196.83,290.367,0.85402,0.492075
16550,206.947,196.824,403.771,1.18756,0.49206
16560,193.168,77.2677,270.436,0.795399,0.193169
16570,84.3513,294.895,379.246,1.11543,0.737238
16580,364.815,-118.905,245.91,0.723264,-0.297262
16590,24.5831,334.736,359.319,1.05682,0.83684
16600,544.102,-318.118,225.984,0.664659,-0.795294
16610,0.059724,334.73,334.789,0.984675,0.836824
16620,567.143,-118.94,448.203,1.31824,-0.29735
16630,19.9752,294.893,314.868,0.926082,0.737231
16640,346.383,77.2863,423.669,1.24608,0.193216
16650,93.5682,196.764,290.332,0.853918,0.49191
16660,206.993,196.758,403.751,1.1875,0.491896
16670,193.123,77.2934,270.416,0.795343,0.193234
16680,84.3215,294.89,379.212,1.11533,0.737226
16690,364.877,-119.001,245.875,0.723163,-0.297503
16700,24.5992,334.701,359.3,1.05676,0.836752
16710,544.026,-318.061,225.965,0.664603,-0.795154
16720,0.0605177,334.694,334.755,0.984573,0.836736
16730,567.22,-119.036,448.184,1.31819,-0.29759
16740,19.9608,294.888,314.849,0.926025,0.73722
16750,346.322,77.312,423.634,1.24598,0.19328
16760,93.5995,196.698,290.298,0.853817,0.491746
16770,207.04,196.693,403.732,1.18745,0.491731
16780,193.078,77.3192,270.397,0.795286,0.193298
16790,84.2918,294.886,379.177,1.11523,0.737214
16800,364.938,-119.098,245.841,0.723061,-0.297744
16810,24.6152,334.666,359.281,1.05671,0.836664
16820,543.951,-318.005,225.946,0.664546,-0.795013
16830,0.0613166,334.659,334.72,0.984472,0.836648
16840,567.297,-119.132,448.164,1.31813,-0.297831
16850,19.9463,294.883,314.829,0.925969,0.737208
16860,346.262,77.3378,423.6,1.24588,0.193344
16870,93.6308,196.633,290.263,0.853716,0.491581
16880,207.086,196.627,403.713,1.18739,0.491567
16890,193.033,77.3449,270.378,0.795229,0.193362
16900,84.2621,294.881,379.143,1.11513,0.737202
16910,365,-119.194,245.806,0.72296,-0.297985
16920,24.6313,334.63,359.262,1.05665,0.836576
16930,543.875,-317.949,225.926,0.66449,-0.794872
16940,0.0621207,334.624,334.686,0.98437,0.836559
16950,567.374,-119.229,448.145,1.31807,-0.298072
16960,19.9319,294.878,314.81,0.925912,0.737196
16970,346.202,77.3635,423.565,1.24578,0.193409
16980,93.6621,196.567,290.229,0.853614,0.491417
16990,207.133,196.561,403.694,1.18733,0.491402
17000,192.988,77.3707,270.359,0.795173,0.193427
17010,84.2324,294.876,379.108,1.11502,0.73719
17020,365.062,-119.29,245.772,0.722859,-0.298225
17030,24.6473,334.595,359.242,1.0566,0.836487
17040,543.8,-317.893,225.907,0.664433,-0.794732
17050,0.0629301,334.589,334.651,0.984269,0.836471
17060,567.451,-119.325,448.126,1.31802,-0.298313
17070,19.9174,294.874,314.791,0.925856,0.737184
17080,346.142,77.3893,423.531,1.24568,0.193473
17090,93.6935,196.501,290.194,0.853513,0.491252
17100,207.179,196.495,403.675,1.18728,0.491238
17110,192.943,77.3964,270.34,0.795116,0.193491
17120,84.2027,294.871,379.074,1.11492,0.737178
17130,365.124,-119.386,245.737,0.722757,-0.298466
17140,24.6634,334.56,359.223,1.05654,0.836399
17150,543.724,-317.836,225.888,0.664376,-0.794591
17160,0.0637447,334.553,334.617,0.984168,0.836383
17170,567.528,-119.421,448.107,1.31796,-0.298554
17180,19.903,294.869,314.772,0.925799,0.737172
17190,346.081,77.415,423.496,1.24558,0.193538
17200,93.7248,196.435,290.16,0.853411,0.491088
17210,207.226,196.429,403.655,1.18722,0.491073
17220,192.898,77.4222,270.32,0.79506,0.193555
17230,84.173,294.866,379.039,1.11482,0.737166
17240,365.186,-119.483,245.703,0.722656,-0.298707
17250,24.6795,334.524,359.204,1.05648,0.836311
17260,543.649,-317.78,225.869,0.66432,-0.79445
17270,0.0645646,334.518,334.583,0.984066,0.836295
17280,567.605,-119.518,448.088,1.3179,-0.298794
17290,19.8885,294.864,314.753,0.925743,0.73716
17300,346.021,77.4408,423.462,1.24548,0.193602
17310,93.7561,196.369,290.125,0.85331,0.490923
17320,207.273,196.364,403.636,1.18717,0.490909
17330,192.853,77.4479,270.301,0.795003,0.19362
17340,84.1433,294.862,379.005,1.11472,0.737154
17350,365.248,-119.579,245.668,0.722554,-0.298948
17360,24.6956,334.489,359.185,1.05643,0.836223
17370,543.573,-317.724,225.85,0.664263,-0.79431
17380,0.0653897,334.483,334.548,0.983965,0.836207
17390,567.683,-119.614,448.068,1.31785,-0.299035
17400,19.8741,294.859,314.733,0.925686,0.737148
17410,345.961,77.4665,423.427,1.24537,0.193666
17420,93.7875,196.303,290.091,0.853209,0.490759
17430,207.319,196.298,403.617,1.18711,0.490744
17440,192.808,77.4737,270.282,0.794947,0.193684
17450,84.1136,294.857,378.97,1.11462,0.737142
17460,365.309,-119.675,245.634,0.722453,-0.299189
17470,24.7117,334.454,359.166,1.05637,0.836135
17480,543.498,-317.668,225.83,0.664207,-0.794169
17490,0.06622,334.447,334.514,0.983863,0.836118
17500,567.76,-119.71,448.049,1.31779,-0.299276
17510,19.8597,294.854,314.714,0.92563,0.737136
17520,345.901,77.4923,423.393,1.24527,0.193731
17530,93.8188,196.238,290.057,0.853107,0.490594
17540,207.366,196.232,403.598,1.18705,0.49058
17550,192.763,77.4994,270.263,0.79489,0.193749
17560,84.0839,294.852,378.936,1.11452,0.73713
17570,365.371,-119.772,245.6,0.722352,-0.299429
17580,24.7278,334.419,359.146,1.05631,0.836046
17590,543.423,-317.611,225.811,0.664151,-0.794028
17600,0.0670556,334.412,334.479,0.983762,0.83603
17610,567.837,-119.807,448.03,1.31774,-0.299517
17620,19.8453,294.85,314.695,0.925573,0.737124
17630,345.841,77.518,423.359,1.24517,0.193795
17640,93.8502,196.172,290.022,0.853006,0.49043
17650,207.412,196.166,403.579,1.187,0.490415
17660,192.718,77.5252,270.244,0.794834,0.193813
17670,84.0542,294.847,378.902,1.11442,0.737118
17680,365.433,-119.868,245.565,0.72225,-0.29967
17690,24.7439,334.383,359.127,1.05626,0.835958
17700,543.347,-317.555,225.792,0.664094,-0.793888
17710,0.0678964,334.377,334.445,0.983661,0.835942
17720,567.914,-119.903,448.011,1.31768,-0.299758
17730,19.8308,294.845,314.676,0.925517,0.737112
17740,345.78,77.5438,423.324,1.24507,0.193859
17750,93.8815,196.106,289.988,0.852905,0.490265
17760,207.459,196.1,403.559,1.18694,0.490251
17770,192.673,77.5509,270.224,0.794778,0.193877
17780,84.0246,294.843,378.867,1.11432,0.737107
17790,365.495,-119.964,245.531,0.722149,-0.299911
17800,24.76,334.348,359.108,1.0562,0.83587
17810,543.272,-317.499,225.773,0.664038,-0.793747
17820,0.0687424,334.341,334.41,0.98356,0.835854
17830,567.991,-119.999,447.992,1.31762,-0.299998
17840,19.8164,294.84,314.657,0.925461,0.7371
17850,345.72,77.5695,423.29,1.24497,0.193924
17860,93.9129,196.04,289.953,0.852803,0.490101
17870,207.506,196.034,403.54,1.18688,0.490086
17880,192.629,77.5767,270.205,0.794721,0.193942
17890,83.9949,294.838,378.833,1.11421,0.737095
17900,365.557,-120.061,245.496,0.722048,-0.300152
17910,24.7761,334.313,359.089,1.05614,0.835782
17920,543.196,-317.443,225.754,0.663981,-0.793606
17930,0.0695937,334.306,334.376,0.983458,0.835766
17940,568.068,-120.096,447.973,1.31757,-0.300239
17950,19.802,294.835,314.637,0.925404,0.737088
17960,345.66,77.5953,423.255,1.24487,0.193988
17970,93.9443,195.974,289.919,0.852702,0.489936
17980,207.552,195.969,403.521,1.18683,0.489922
17990,192.584,77.6024,270.186,0.794665,0.194006
18000,83.9652,294.833,378.798,1.11411,0.737083
18010,365.619,-120.157,245.462,0.721947,-0.300393
18020,24.7922,334.277,359.07,1.05609,0.835694
18030,543.121,-317.386,225.734,0.663925,-0.793466
18040,0.0704503,334.271,334.341,0.983357,0.835677
18050,568.145,-120.192,447.953,1.31751,-0.30048
18060,19.7876,294.831,314.618,0.925348,0.737077
18070,345.6,77.621,423.221,1.24477,0.194053
18080,93.9756,195.909,289.884,0.852601,0.489772
18090,207.599,195.903,403.502,1.18677,0.489757
18100,192.539,77.6282,270.167,0.794608,0.19407
18110,83.9356,294.828,378.764,1.11401,0.737071
18120,365.681,-120.253,245.427,0.721845,-0.300633
18130,24.8083,334.242,359.05,1.05603,0.835605
18140,543.045,-317.33,225.715,0.663869,-0.793325
18150,0.071312,334.236,334.307,0.983256,0.835589
18160,568.223,-120.288,447.934,1.31745,-0.300721
18170,19.7732,294.826,314.599,0.925291,0.737065
18180,345.54,77.6468,423.186,1.24467,0.194117
18190,94.007,195.843,289.85,0.8525,0.489607
18200,207.646,195.837,403.483,1.18671,0.489593
18210,192.494,77.6539,270.148,0.794552,0.194135
18220,83.9059,294.824,378.729,1.11391,0.737059
18230,365.743,-120.35,245.393,0.721744,-0.300874
18240,24.8244,334.207,359.031,1.05597,0.835517
18250,542.97,-317.274,225.696,0.663812,-0.793184
18260,0.072179,334.2,334.273,0.983154,0.835501
18270,568.3,-120.385,447.915,1.3174,-0.300962
18280,19.7588,294.821,314.58,0.925235,0.737053
18290,345.479,77.6725,423.152,1.24456,0.194181
18300,94.0384,195.777,289.815,0.852399,0.489443
18310,207.692,195.771,403.464,1.18666,0.489428
18320,192.449,77.6796,270.129,0.794496,0.194199
18330,83.8763,294.819,378.695,1.11381,0.737047
18340,365.805,-120.446,245.359,0.721643,-0.301115
18350,24.8406,334.172,359.012,1.05592,0.835429
18360,542.895,-317.217,225.677,0.663756,-0.793044
18370,0.0730513,334.165,334.238,0.983053,0.835413
18380,568.377,-120.481,447.896,1.31734,-0.301202
18390,19.7444,294.816,314.561,0.925179,0.737041
18400,345.419,77.6983,423.118,1.24446,0.194246
18410,94.0698,195.711,289.781,0.852297,0.489278
18420,207.739,195.705,403.444,1.1866,0.489264
18430,192.404,77.7054,270.109,0.794439,0.194263
18440,83.8466,294.814,378.661,1.11371,0.737035
18450,365.867,-120.542,245.324,0.721542,-0.301356
18460,24.8567,334.136,358.993,1.05586,0.835341
18470,542.819,-317.161,225.658,0.6637,-0.792903
18480,0.0739288,334.13,334.204,0.982952,0.835324
18490,568.454,-120.577,447.877,1.31728,-0.301443
18500,19.7301,294.812,314.542,0.925122,0.737029
18510,345.359,77.724,423.083,1.24436,0.19431
18520,94.1012,195.645,289.747,0.852196,0.489114
18530,207.786,195.64,403.425,1.18654,0.489099
18540,192.359,77.7311,270.09,0.794383,0.194328
18550,83.817,294.809,378.626,1.11361,0.737023
18560,365.928,-120.639,245.29,0.72144,-0.301597
18570,24.8728,334.101,358.974,1.05581,0.835252
18580,542.744,-317.105,225.639,0.663643,-0.792762
18590,0.0748115,334.095,334.169,0.982851,0.835236
18600,568.531,-120.674,447.858,1.31723,-0.301684
18610,19.7157,294.807,314.522,0.925066,0.737017
18620,345.299,77.7498,423.049,1.24426,0.194374
18630,94.1326,195.58,289.712,0.852095,0.488949
18640,207.832,195.574,403.406,1.18649,0.488935
18650,192.314,77.7569,270.071,0.794327,0.194392
18660,83.7874,294.804,378.592,1.11351,0.737011
18670,365.99,-120.735,245.255,0.721339,-0.301837
18680,24.889,334.066,358.955,1.05575,0.835164
18690,542.668,-317.049,225.62,0.663587,-0.792622
18700,0.0756994,334.059,334.135,0.98275,0.835148
18710,568.608,-120.77,447.838,1.31717,-0.301925
18720,19.7013,294.802,314.503,0.92501,0.737005
18730,345.239,77.7755,423.014,1.24416,0.194439
18740,94.164,195.514,289.678,0.851994,0.488785
18750,207.879,195.508,403.387,1.18643,0.48877
18760,192.269,77.7826,270.052,0.79427,0.194457
18770,83.7577,294.8,378.557,1.1134,0.736999
18780,366.052,-120.831,245.221,0.721238,-0.302078
18790,24.9051,334.03,358.936,1.05569,0.835076
18800,542.593,-316.992,225.6,0.663531,-0.792481
18810,0.0765926,334.024,334.101,0.982649,0.83506
18820,568.686,-120.866,447.819,1.31712,-0.302166
18830,19.687,294.797,314.484,0.924954,0.736993
18840,345.179,77.8013,422.98,1.24406,0.194503
18850,94.1954,195.448,289.643,0.851893,0.48862
18860,207.926,195.442,403.368,1.18638,0.488606
18870,192.224,77.8084,270.033,0.794214,0.194521
18880,83.7281,294.795,378.523,1.1133,0.736987
18890,366.114,-120.928,245.187,0.721137,-0.302319
18900,24.9213,333.995,358.916,1.05564,0.834988
18910,542.517,-316.936,225.581,0.663474,-0.79234
18920,0.0774911,333.989,334.066,0.982547,0.834972
18930,568.763,-120.963,447.8,1.31706,-0.302406
18940,19.6726,294.792,314.465,0.924897,0.736981
18950,345.119,77.827,422.946,1.24396,0.194568
18960,94.2268,195.382,289.609,0.851791,0.488456
18970,207.972,195.376,403.349,1.18632,0.488441
18980,192.18,77.8341,270.014,0.794158,0.194585
18990,83.6985,294.79,378.489,1.1132,0.736975
19000,366.176,-121.024,245.152,0.721036,-0.30256
19010,24.9374,333.96,358.897,1.05558,0.8349
19020,542.442,-316.88,225.562,0.663418,-0.7922
19030,0.0783947,333.953,334.032,0.982446,0.834883
19040,568.84,-121.059,447.781,1.317,-0.302647
19050,19.6582,294.788,314.446,0.924841,0.736969
19060,345.058,77.8528,422.911,1.24386,0.194632
19070,94.2583,195.316,289.575,0.85169,0.488291
19080,208.019,195.311,403.33,1.18626,0.488277
19090,192.135,77.8599,269.995,0.794102,0.19465
19100,83.6689,294.785,378.454,1.1131,0.736963
19110,366.238,-121.12,245.118,0.720935,-0.302801
19120,24.9536,333.925,358.878,1.05552,0.834811
19130,542.367,-316.824,225.543,0.663362,-0.792059
19140,0.0793037,333.918,333.997,0.982345,0.834795
19150,568.917,-121.155,447.762,1.31695,-0.302888
19160,19.6439,294.783,314.427,0.924785,0.736957
19170,344.998,77.8785,422.877,1.24376,0.194696
19180,94.2897,195.251,289.54,0.851589,0.488127
19190,208.066,195.245,403.31,1.18621,0.488112
19200,192.09,77.8856,269.975,0.794045,0.194714
19210,83.6393,294.781,378.42,1.113,0.736952
19220,366.3,-121.217,245.083,0.720834,-0.303041
19230,24.9698,333.889,358.859,1.05547,0.834723
19240,542.291,-316.767,225.524,0.663306,-0.791918
19250,0.0802178,333.883,333.963,0.982244,0.834707
19260,568.994,-121.252,447.743,1.31689,-0.303129
19270,19.6296,294.778,314.408,0.924729,0.736945
19280,344.938,77.9043,422.842,1.24365,0.194761
19290,94.3211,195.185,289.506,0.851488,0.487962
19300,208.112,195.179,403.291,1.18615,0.487948
19310,192.045,77.9114,269.956,0.793989,0.194778
19320,83.6097,294.776,378.386,1.1129,0.73694
19330,366.362,-121.313,245.049,0.720732,-0.303282
19340,24.986,333.854,358.84,1.05541,0.834635
19350,542.216,-316.711,225.505,0.66325,-0.791778
19360,0.0811372,333.848,333.929,0.982143,0.834619
19370,569.072,-121.348,447.724,1.31683,-0.30337
19380,19.6152,294.773,314.389,0.924672,0.736933
19390,344.878,77.93,422.808,1.24355,0.194825
19400,94.3526,195.119,289.472,0.851387,0.487798
19410,208.159,195.113,403.272,1.18609,0.487783
19420,192,77.9371,269.937,0.793933,0.194843
19430,83.5801,294.771,378.351,1.1128,0.736928
19440,366.424,-121.409,245.015,0.720631,-0.303523
19450,25.0021,333.819,358.821,1.05536,0.834547
19460,542.141,-316.655,225.486,0.663193,-0.791637
19470,0.0820618,333.812,333.894,0.982042,0.834531
19480,569.149,-121.444,447.705,1.31678,-0.303611
19490,19.6009,294.769,314.37,0.924616,0.736922
19500,344.818,77.9557,422.774,1.24345,0.194889
19510,94.384,195.053,289.437,0.851286,0.487633
19520,208.206,195.047,403.253,1.18604,0.487619
19530,191.955,77.9629,269.918,0.793877,0.194907
19540,83.5505,294.766,378.317,1.1127,0.736916
19550,366.486,-121.506,244.98,0.72053,-0.303764
19560,25.0183,333.783,358.802,1.0553,0.834459
19570,542.065,-316.599,225.467,0.663137,-0.791496
19580,0.0829917,333.777,333.86,0.981941,0.834442
19590,569.226,-121.541,447.685,1.31672,-0.303851
19600,19.5866,294.764,314.35,0.92456,0.73691
19610,344.758,77.9815,422.739,1.24335,0.194954
19620,94.4155,194.987,289.403,0.851185,0.487469
19630,208.252,194.982,403.234,1.18598,0.487454
19640,191.91,77.9886,269.899,0.793821,0.194972
19650,83.5209,294.762,378.282,1.1126,0.736904
19660,366.548,-121.602,244.946,0.720429,-0.304005
19670,25.0345,333.748,358.783,1.05524,0.83437
19680,541.99,-316.542,225.448,0.663081,-0.791356
19690,0.0839268,333.742,333.826,0.98184,0.834354
19700,569.303,-121.637,447.666,1.31667,-0.304092
19710,19.5722,294.759,314.331,0.924504,0.736898
19720,344.698,78.0072,422.705,1.24325,0.195018
19730,94.4469,194.922,289.369,0.851084,0.487304
19740,208.299,194.916,403.215,1.18593,0.48729
19750,191.866,78.0144,269.88,0.793765,0.195036
19760,83.4913,294.757,378.248,1.11249,0.736892
19770,366.61,-121.698,244.912,0.720328,-0.304246
19780,25.0507,333.713,358.764,1.05519,0.834282
19790,541.914,-316.486,225.428,0.663025,-0.791215
19800,0.0848672,333.706,333.791,0.981739,0.834266
19810,569.38,-121.733,447.647,1.31661,-0.304333
19820,19.5579,294.754,314.312,0.924448,0.736886
19830,344.638,78.033,422.671,1.24315,0.195082
19840,94.4784,194.856,289.334,0.850983,0.48714
19850,208.346,194.85,403.196,1.18587,0.487125
19860,191.821,78.0401,269.861,0.793708,0.1951
19870,83.4618,294.752,378.214,1.11239,0.73688
19880,366.672,-121.795,244.877,0.720227,-0.304486
19890,25.0669,333.678,358.744,1.05513,0.834194
19900,541.839,-316.43,225.409,0.662969,-0.791074
19910,0.0858127,333.671,333.757,0.981638,0.834178
19920,569.458,-121.829,447.628,1.31655,-0.304574
19930,19.5436,294.75,314.293,0.924392,0.736874
19940,344.578,78.0587,422.636,1.24305,0.195147
19950,94.5098,194.79,289.3,0.850882,0.486975
19960,208.393,194.784,403.177,1.18581,0.486961
19970,191.776,78.0659,269.842,0.793652,0.195165
19980,83.4322,294.747,378.179,1.11229,0.736868
19990,366.734,-121.891,244.843,0.720126,-0.304727
20000,25.0831,333.642,358.725,1.05507,0.834106
20010,541.764,-316.374,225.39,0.662913,-0.790934
20020,0.0867636,333.636,333.723,0.981537,0.834089
20030,569.535,-121.926,447.609,1.3165,-0.304815
20040,19.5293,294.745,314.274,0.924336,0.736862
20050,344.518,78.0845,422.602,1.24295,0.195211
20060,94.5413,194.724,289.266,0.850781,0.486811
20070,208.439,194.718,403.158,1.18576,0.486796
20080,191.731,78.0916,269.823,0.793596,0.195229
20090,83.4026,294.742,378.145,1.11219,0.736856
20100,366.796,-121.987,244.809,0.720025,-0.304968
20110,25.0993,333.607,358.706,1.05502,0.834017
20120,541.688,-316.317,225.371,0.662857,-0.790793
20130,0.0877196,333.6,333.688,0.981436,0.834001
20140,569.612,-122.022,447.59,1.31644,-0.305055
20150,19.515,294.74,314.255,0.924279,0.73685
20160,344.457,78.1102,422.568,1.24285,0.195276
20170,94.5728,194.658,289.231,0.85068,0.486646
20180,208.486,194.653,403.139,1.1857,0.486632
20190,191.686,78.1174,269.804,0.79354,0.195293
20200,83.3731,294.738,378.111,1.11209,0.736844
20210,366.858,-122.083,244.774,0.719924,-0.305209
20220,25.1156,333.572,358.687,1.05496,0.833929
20230,541.613,-316.261,225.352,0.662801,-0.790652
20240,0.0886809,333.565,333.654,0.981335,0.833913
20250,569.69,-122.118,447.571,1.31639,-0.305296
20260,19.5007,294.735,314.236,0.924223,0.736838
20270,344.397,78.136,422.533,1.24275,0.19534
20280,94.6043,194.593,289.197,0.850579,0.486482
20290,208.533,194.587,403.12,1.18565,0.486467
20300,191.641,78.1431,269.785,0.793484,0.195358
20310,83.3435,294.733,378.076,1.11199,0.736832
20320,366.92,-122.18,244.74,0.719823,-0.30545
20330,25.1318,333.536,358.668,1.05491,0.833841
20340,541.538,-316.205,225.333,0.662744,-0.790512
20350,0.0896475,333.53,333.62,0.981234,0.833825
20360,569.767,-122.215,447.552,1.31633,-0.305537
20370,19.4864,294.73,314.217,0.924167,0.736826
20380,344.337,78.1617,422.499,1.24264,0.195404
20390,94.6357,194.527,289.163,0.850478,0.486317
20400,208.58,194.521,403.101,1.18559,0.486303
20410,191.597,78.1689,269.766,0.793428,0.195422
20420,83.314,294.728,378.042,1.11189,0.73682
20430,366.982,-122.276,244.706,0.719723,-0.30569
