# scenario=floor-bounce capture_s=600 dt=0.016666666666666666 sample_every=60
# gearbox2d recaptured offline (logEnergy --format b); other engines unchanged
engine,t_s,e_over_e0
matterjs,321,-0.00031380397642008815
matterjs,322,-0.00031380397642008815
matterjs,323,-0.00031380397642008815
matterjs,324,-0.00031380397642008815
matterjs,325,-0.00031380397642008815
matterjs,326,-0.00031380397642008815
matterjs,327,-0.00031380397642008815
matterjs,328,-0.00031380397642008815
matterjs,329,-0.00031380397642008815
matterjs,330,-0.00031380397642008815
matterjs,331,-0.00031380397642008815
matterjs,332,-0.00031380397642008815
matterjs,333,-0.00031380397642008815
matterjs,334,-0.00031380397642008815
matterjs,335,-0.00031380397642008815
matterjs,336,-0.00031380397642008815
matterjs,337,-0.00031380397642008815
matterjs,338,-0.00031380397642008815
matterjs,339,-0.00031380397642008815
matterjs,340,-0.00031380397642008815
matterjs,341,-0.00031380397642008815
matterjs,342,-0.00031380397642008815
matterjs,343,-0.00031380397642008815
matterjs,344,-0.00031380397642008815
matterjs,345,-0.00031380397642008815
matterjs,346,-0.00031380397642008815
matterjs,347,-0.00031380397642008815
matterjs,348,-0.00031380397642008815
matterjs,349,-0.00031380397642008815
matterjs,350,-0.00031380397642008815
matterjs,351,-0.00031380397642008815
matterjs,352,-0.00031380397642008815
matterjs,353,-0.00031380397642008815
matterjs,354,-0.00031380397642008815
matterjs,355,-0.00031380397642008815
matterjs,356,-0.00031380397642008815
matterjs,357,-0.00031380397642008815
matterjs,358,-0.00031380397642008815
matterjs,359,-0.00031380397642008815
matterjs,360,-0.00031380397642008815
matterjs,361,-0.00031380397642008815
matterjs,362,-0.00031380397642008815
matterjs,363,-0.00031380397642008815
matterjs,364,-0.00031380397642008815
matterjs,365,-0.00031380397642008815
matterjs,366,-0.00031380397642008815
matterjs,367,-0.00031380397642008815
matterjs,368,-0.00031380397642008815
matterjs,369,-0.00031380397642008815
matterjs,370,-0.00031380397642008815
matterjs,371,-0.00031380397642008815
matterjs,372,-0.00031380397642008815
matterjs,373,-0.00031380397642008815
matterjs,374,-0.00031380397642008815
matterjs,375,-0.00031380397642008815
matterjs,376,-0.00031380397642008815
matterjs,377,-0.00031380397642008815
matterjs,378,-0.00031380397642008815
matterjs,379,-0.00031380397642008815
matterjs,380,-0.00031380397642008815
matterjs,381,-0.00031380397642008815
matterjs,382,-0.00031380397642008815
matterjs,383,-0.00031380397642008815
matterjs,384,-0.00031380397642008815
matterjs,385,-0.00031380397642008815
matterjs,386,-0.00031380397642008815
matterjs,387,-0.00031380397642008815
matterjs,388,-0.00031380397642008815
matterjs,389,-0.00031380397642008815
matterjs,390,-0.00031380397642008815
matterjs,391,-0.00031380397642008815
matterjs,392,-0.00031380397642008815
matterjs,393,-0.00031380397642008815
matterjs,394,-0.00031380397642008815
matterjs,395,-0.00031380397642008815
matterjs,396,-0.00031380397642008815
matterjs,397,-0.00031380397642008815
matterjs,398,-0.00031380397642008815
matterjs,399,-0.00031380397642008815
matterjs,400,-0.00031380397642008815
matterjs,401,-0.00031380397642008815
matterjs,402,-0.00031380397642008815
matterjs,403,-0.00031380397642008815
matterjs,404,-0.00031380397642008815
matterjs,405,-0.00031380397642008815
matterjs,406,-0.00031380397642008815
matterjs,407,-0.00031380397642008815
matterjs,408,-0.00031380397642008815
matterjs,409,-0.00031380397642008815
matterjs,410,-0.00031380397642008815
matterjs,411,-0.00031380397642008815
matterjs,412,-0.00031380397642008815
matterjs,413,-0.00031380397642008815
matterjs,414,-0.00031380397642008815
matterjs,415,-0.00031380397642008815
matterjs,416,-0.00031380397642008815
matterjs,417,-0.00031380397642008815
matterjs,418,-0.00031380397642008815
matterjs,419,-0.00031380397642008815
matterjs,420,-0.00031380397642008815
matterjs,421,-0.00031380397642008815
matterjs,422,-0.00031380397642008815
matterjs,423,-0.00031380397642008815
matterjs,424,-0.00031380397642008815
matterjs,425,-0.00031380397642008815
matterjs,426,-0.00031380397642008815
matterjs,427,-0.00031380397642008815
matterjs,428,-0.00031380397642008815
matterjs,429,-0.00031380397642008815
matterjs,430,-0.00031380397642008815
matterjs,431,-0.00031380397642008815
matterjs,432,-0.00031380397642008815
matterjs,433,-0.00031380397642008815
matterjs,434,-0.00031380397642008815
matterjs,435,-0.00031380397642008815
matterjs,436,-0.00031380397642008815
matterjs,437,-0.00031380397642008815
matterjs,438,-0.00031380397642008815
matterjs,439,-0.00031380397642008815
matterjs,440,-0.00031380397642008815
matterjs,441,-0.00031380397642008815
matterjs,442,-0.00031380397642008815
matterjs,443,-0.00031380397642008815
matterjs,444,-0.00031380397642008815
matterjs,445,-0.00031380397642008815
matterjs,446,-0.00031380397642008815
matterjs,447,-0.00031380397642008815
matterjs,448,-0.00031380397642008815
matterjs,449,-0.00031380397642008815
matterjs,450,-0.00031380397642008815
matterjs,451,-0.00031380397642008815
matterjs,452,-0.00031380397642008815
matterjs,453,-0.00031380397642008815
matterjs,454,-0.00031380397642008815
matterjs,455,-0.00031380397642008815
matterjs,456,-0.00031380397642008815
matterjs,457,-0.00031380397642008815
matterjs,458,-0.00031380397642008815
matterjs,459,-0.00031380397642008815
matterjs,460,-0.00031380397642008815
matterjs,461,-0.00031380397642008815
matterjs,462,-0.00031380397642008815
matterjs,463,-0.00031380397642008815
matterjs,464,-0.00031380397642008815
matterjs,465,-0.00031380397642008815
matterjs,466,-0.00031380397642008815
matterjs,467,-0.00031380397642008815
matterjs,468,-0.00031380397642008815
matterjs,469,-0.00031380397642008815
matterjs,470,-0.00031380397642008815
matterjs,471,-0.00031380397642008815
matterjs,472,-0.00031380397642008815
matterjs,473,-0.00031380397642008815
matterjs,474,-0.00031380397642008815
matterjs,475,-0.00031380397642008815
matterjs,476,-0.00031380397642008815
matterjs,477,-0.00031380397642008815
matterjs,478,-0.00031380397642008815
matterjs,479,-0.00031380397642008815
matterjs,480,-0.00031380397642008815
matterjs,481,-0.00031380397642008815
matterjs,482,-0.00031380397642008815
matterjs,483,-0.00031380397642008815
matterjs,484,-0.00031380397642008815
matterjs,485,-0.00031380397642008815
matterjs,486,-0.00031380397642008815
matterjs,487,-0.00031380397642008815
matterjs,488,-0.00031380397642008815
matterjs,489,-0.00031380397642008815
matterjs,490,-0.00031380397642008815
matterjs,491,-0.00031380397642008815
matterjs,492,-0.00031380397642008815
matterjs,493,-0.00031380397642008815
matterjs,494,-0.00031380397642008815
matterjs,495,-0.00031380397642008815
matterjs,496,-0.00031380397642008815
matterjs,497,-0.00031380397642008815
matterjs,498,-0.00031380397642008815
matterjs,499,-0.00031380397642008815
matterjs,500,-0.00031380397642008815
matterjs,501,-0.00031380397642008815
matterjs,502,-0.00031380397642008815
matterjs,503,-0.00031380397642008815
matterjs,504,-0.00031380397642008815
matterjs,505,-0.00031380397642008815
matterjs,506,-0.00031380397642008815
matterjs,507,-0.00031380397642008815
matterjs,508,-0.00031380397642008815
matterjs,509,-0.00031380397642008815
matterjs,510,-0.00031380397642008815
matterjs,511,-0.00031380397642008815
matterjs,512,-0.00031380397642008815
matterjs,513,-0.00031380397642008815
matterjs,514,-0.00031380397642008815
matterjs,515,-0.00031380397642008815
matterjs,516,-0.00031380397642008815
matterjs,517,-0.00031380397642008815
matterjs,518,-0.00031380397642008815
matterjs,519,-0.00031380397642008815
matterjs,520,-0.00031380397642008815
matterjs,521,-0.00031380397642008815
matterjs,522,-0.00031380397642008815
matterjs,523,-0.00031380397642008815
matterjs,524,-0.00031380397642008815
matterjs,525,-0.00031380397642008815
matterjs,526,-0.00031380397642008815
matterjs,527,-0.00031380397642008815
matterjs,528,-0.00031380397642008815
matterjs,529,-0.00031380397642008815
matterjs,530,-0.00031380397642008815
matterjs,531,-0.00031380397642008815
matterjs,532,-0.00031380397642008815
matterjs,533,-0.00031380397642008815
matterjs,534,-0.00031380397642008815
matterjs,535,-0.00031380397642008815
matterjs,536,-0.00031380397642008815
matterjs,537,-0.00031380397642008815
matterjs,538,-0.00031380397642008815
matterjs,539,-0.00031380397642008815
matterjs,540,-0.00031380397642008815
matterjs,541,-0.00031380397642008815
matterjs,542,-0.00031380397642008815
matterjs,543,-0.00031380397642008815
matterjs,544,-0.00031380397642008815
matterjs,545,-0.00031380397642008815
matterjs,546,-0.00031380397642008815
matterjs,547,-0.00031380397642008815
matterjs,548,-0.00031380397642008815
matterjs,549,-0.00031380397642008815
matterjs,550,-0.00031380397642008815
matterjs,551,-0.00031380397642008815
matterjs,552,-0.00031380397642008815
matterjs,553,-0.00031380397642008815
matterjs,554,-0.00031380397642008815
matterjs,555,-0.00031380397642008815
matterjs,556,-0.00031380397642008815
matterjs,557,-0.00031380397642008815
matterjs,558,-0.00031380397642008815
matterjs,559,-0.00031380397642008815
matterjs,560,-0.00031380397642008815
matterjs,561,-0.00031380397642008815
matterjs,562,-0.00031380397642008815
matterjs,563,-0.00031380397642008815
matterjs,564,-0.00031380397642008815
matterjs,565,-0.00031380397642008815
matterjs,566,-0.00031380397642008815
matterjs,567,-0.00031380397642008815
matterjs,568,-0.00031380397642008815
matterjs,569,-0.00031380397642008815
matterjs,570,-0.00031380397642008815
matterjs,571,-0.00031380397642008815
matterjs,572,-0.00031380397642008815
matterjs,573,-0.00031380397642008815
matterjs,574,-0.00031380397642008815
matterjs,575,-0.00031380397642008815
matterjs,576,-0.00031380397642008815
matterjs,577,-0.00031380397642008815
matterjs,578,-0.00031380397642008815
matterjs,579,-0.00031380397642008815
matterjs,580,-0.00031380397642008815
matterjs,581,-0.00031380397642008815
matterjs,582,-0.00031380397642008815
matterjs,583,-0.00031380397642008815
matterjs,584,-0.00031380397642008815
matterjs,585,-0.00031380397642008815
matterjs,586,-0.00031380397642008815
matterjs,587,-0.00031380397642008815
matterjs,588,-0.00031380397642008815
matterjs,589,-0.00031380397642008815
matterjs,590,-0.00031380397642008815
matterjs,591,-0.00031380397642008815
matterjs,592,-0.00031380397642008815
matterjs,593,-0.00031380397642008815
matterjs,594,-0.00031380397642008815
matterjs,595,-0.00031380397642008815
matterjs,596,-0.00031380397642008815
matterjs,597,-0.00031380397642008815
matterjs,598,-0.00031380397642008815
matterjs,599,-0.00031380397642008815
matterjs,600,-0.00031380397642008815
p2js,0,1
p2js,1,0.9907408820258247
p2js,2,1.0031468272431538
p2js,3,0.9938876894158539
p2js,4,0.9846292194658923
p2js,5,0.9968420336695797
p2js,6,0.9875826971450402
p2js,7,0.9997654382841372
p2js,8,0.9905058227417006
p2js,9,0.9812465493787184
p2js,10,0.9934600349632142
p2js,11,0.98420097152219
p2js,12,0.9749424030022056
p2js,13,0.9871242658459525
p2js,14,0.9778649624351046
p2js,15,0.9900790121925537
p2js,16,0.9808192950751328
p2js,17,0.9715599532550389
p2js,18,0.9837419992630506
p2js,19,0.9744829663758464
p2js,20,0.9652243324720581
p2js,21,0.9772124947336528
p2js,22,0.9679532443047113
p2js,23,0.9799110037340142
p2js,24,0.9706513557231501
p2js,25,0.9613920547799151
p2js,26,0.9733805940579916
p2js,27,0.9641215604240696
p2js,28,0.9548629885827217
p2js,29,0.9668197124556981
p2js,30,0.9575603825538969
p2js,31,0.9695492161853609
p2js,32,0.9602896328460044
p2js,33,0.9510304362824374
p2js,34,0.9629877177812938
p2js,35,0.9537286263175832
p2js,36,0.9444701629733067
p2js,37,0.9564578002131093
p2js,38,0.9471984367576372
p2js,39,0.9591559199584178
p2js,40,0.9498964596023809
p2js,41,0.9406373100860542
p2js,42,0.9523997705184482
p2js,43,0.9431406498994069
p2js,44,0.954872708954584
p2js,45,0.9456127379686842
p2js,46,0.9363533081250808
p2js,47,0.9481160966139618
p2js,48,0.938856980414979
p2js,49,0.929598153821765
p2js,50,0.9413290919930861
p2js,51,0.9320698018277148
p2js,52,0.9438329390308556
p2js,53,0.9345733283117047
p2js,54,0.9253139401334112
p2js,55,0.9370450838552289
p2js,56,0.9277860056399305
p2js,57,0.9185276350026672
p2js,58,0.9302892723873457
p2js,59,0.9210298718473899
p2js,60,0.9327614126838751
p2js,61,0.9235021399641833
p2js,62,0.9142431348280904
p2js,63,0.9257784508169505
p2js,64,0.9165192401244389
p2js,65,0.9280237256378112
p2js,66,0.9187640577494502
p2js,67,0.9095047236950551
p2js,68,0.9210402509599034
p2js,69,0.9117811965754025
p2js,70,0.9232862211057484
p2js,71,0.9140261826752976
p2js,72,0.9047667798885515
p2js,73,0.9163023201646057
p2js,74,0.907043230458097
p2js,75,0.8977843773706707
p2js,76,0.9092882547248691
p2js,77,0.9000289645594977
p2js,78,0.9113368495414559
p2js,79,0.9020774666504361
p2js,80,0.8928183486662521
p2js,81,0.9040940551721279
p2js,82,0.8948348444796163
p2js,83,0.9061428315805137
p2js,84,0.8968832009836992
p2js,85,0.887623885658104
p2js,86,0.8988997417252752
p2js,87,0.8896405957579093
p2js,88,0.9009487182683087
p2js,89,0.8916888452627821
p2js,90,0.8824294862444124
p2js,91,0.8937055130664602
p2js,92,0.8844464276738566
p2js,93,0.8751879933199638
p2js,94,0.8864947081158094
p2js,95,0.8772352934540575
p2js,96,0.8885114060469277
p2js,97,0.8792523537099555
p2js,98,0.869993732178975
p2js,99,0.8810717511127639
p2js,100,0.8718124273971676
p2js,101,0.8828591178365565
p2js,102,0.8736000043066778
p2js,103,0.8643412779577678
p2js,104,0.8754193456959911
p2js,105,0.8661600422851431
p2js,106,0.8772068496599685
p2js,107,0.8679475631079432
p2js,108,0.858688631842718
p2js,109,0.869766724538249
p2js,110,0.8605073946364479
p2js,111,0.8715542836257252
p2js,112,0.8622949910396752
p2js,113,0.8530360057614518
p2js,114,0.8641139732986024
p2js,115,0.8548546698877544
p2js,116,0.8659016316614523
p2js,117,0.8566423021659872
p2js,118,0.8473832937501559
p2js,119,0.8582314247783668
p2js,120,0.8489721743494253
p2js,121,0.8597887097227511
p2js,122,0.8505295098554089
p2js,123,0.8412705908024994
p2js,124,0.852118603304517
p2js,125,0.8428593263846222
p2js,126,0.8536758502022268
p2js,127,0.8444167093522481
p2js,128,0.8351578443092068
p2js,129,0.8460057153264845
p2js,130,0.8367463324427769
p2js,131,0.8475628411722533
p2js,132,0.8383036746649247
p2js,133,0.8290448953245585
p2js,134,0.839892555975905
p2js,135,0.8306331395419824
p2js,136,0.8414495766690178
p2js,137,0.8321904846041043
p2js,138,0.8229317438485547
p2js,139,0.8335484105741683
p2js,140,0.8242890224111004
p2js,141,0.8348741202463215
p2js,142,0.8256150348632676
p2js,143,0.836232722507379
p2js,144,0.8269728229893746
p2js,145,0.8177133315291536
p2js,146,0.8282987271879039
p2js,147,0.819039607715311
p2js,148,0.8296571163774287
p2js,149,0.8203974526574184
p2js,150,0.8111381704481068
p2js,151,0.821723307657218
p2js,152,0.8124641367011363
p2js,153,0.8230813937068484
p2js,154,0.8138220373045819
p2js,155,0.804562998790243
p2js,156,0.8151480205999835
p2js,157,0.8058886906981823
p2js,158,0.8162735868659486
p2js,159,0.8070144441910798
p2js,160,0.7977556440565321
p2js,161,0.8081079636341504
p2js,162,0.7988485078807773
p2js,163,0.8092333776383637
p2js,164,0.7999742305475874
p2js,165,0.8103275084598257
p2js,166,0.8010678935300275
p2js,167,0.7918086124639052
p2js,168,0.8021934374851803
p2js,169,0.7929342665290986
p2js,170,0.8032871178446941
p2js,171,0.7940279179792087
p2js,172,0.7847690518978602
p2js,173,0.7951534838023299
p2js,174,0.785894199824467
p2js,175,0.7962470454954959
p2js,176,0.7869880491906924
p2js,177,0.7971402152651637
p2js,178,0.7878803863860213
p2js,179,0.7786209373089958
p2js,180,0.7887403545569921
p2js,181,0.7794811306190038
p2js,182,0.7896326713575238
p2js,183,0.7803733913534501
p2js,184,0.7711144495083014
p2js,185,0.7812335541906792
p2js,186,0.77197414182431
p2js,187,0.7821255254676089
p2js,188,0.7728664578512132
p2js,189,0.7829863454828228
p2js,190,0.7737267853734364
p2js,191,0.7644675625107387
p2js,192,0.7746188959315583
p2js,193,0.7653595660297571
p2js,194,0.775479029243373
p2js,195,0.7662199504366691
p2js,196,0.75696124939463
p2js,197,0.7668779506593081
p2js,198,0.757618525439385
p2js,199,0.7675034886145417
p2js,200,0.7582443176584598
p2js,201,0.7681615849960306
p2js,202,0.7589023763073321
p2js,203,0.7496435291542083
p2js,204,0.7595281470274952
p2js,205,0.7502686973496313
p2js,206,0.7601858947633849
p2js,207,0.7509267397057661
p2js,208,0.7608118388881242
p2js,209,0.7515525330603114
p2js,210,0.7422935610068736
p2js,211,0.7522103158332875
p2js,212,0.7429508746922238
p2js,213,0.7528360340842937
p2js,214,0.7435769675980639
p2js,215,0.753258665335549
p2js,216,0.7439993360926995
p2js,217,0.7347403304522231
p2js,218,0.7443896675391847
p2js,219,0.7351302647779044
p2js,220,0.7448122172283547
p2js,221,0.7355530886621184
p2js,222,0.7452025156187018
p2js,223,0.7359433350413124
p2js,224,0.7266845097087046
p2js,225,0.7363658262849956
p2js,226,0.7271063463099937
p2js,227,0.7367561346182103
p2js,228,0.727496910680222
p2js,229,0.7371786333777588
p2js,230,0.7279194642165348
p2js,231,0.7186606905630873
p2js,232,0.7283098311114679
p2js,233,0.7190504119605572
p2js,234,0.728496054922309
p2js,235,0.7192367780024143
p2js,236,0.728885874297344
p2js,237,0.7196267985265729
p2js,238,0.7290729447838911
p2js,239,0.7198133614060528
p2js,240,0.7105540588809365
p2js,241,0.7199664401343651
p2js,242,0.7107070941116641
p2js,243,0.7201527087031283
p2js,244,0.7108936145866819
p2js,245,0.720306161005788
p2js,246,0.7110469539365005
p2js,247,0.7017880491337565
p2js,248,0.7112332715964587
p2js,249,0.7019738198985579
p2js,250,0.7113869439701375
p2js,251,0.7021276670502428
p2js,252,0.7115729936075644
p2js,253,0.7023139666415119
p2js,254,0.7117269673747109
p2js,255,0.7024675503903495
p2js,256,0.6932084033886592
p2js,257,0.7024166154581925
p2js,258,0.6931572538015998
p2js,259,0.702332206726088
p2js,260,0.6930730357700061
p2js,261,0.7022811502885209
p2js,262,0.6930221489475044
p2js,263,0.7021973261103792
p2js,264,0.6929378296518849
p2js,265,0.6836787091407233
p2js,266,0.6928867633527173
p2js,267,0.683627375203898
p2js,268,0.6928025654957107
p2js,269,0.6835433150667692
p2js,270,0.6927509538392769
p2js,271,0.683491899513595
p2js,272,0.6926673670259131
p2js,273,0.6834079765299583
p2js,274,0.674148803036466
p2js,275,0.6831184511798104
p2js,276,0.6738590718766216
p2js,277,0.6827955513238623
p2js,278,0.6735362744039675
p2js,279,0.6825056884669468
p2js,280,0.6732466473580925
p2js,281,0.6821829018851026
p2js,282,0.6729237213103759
p2js,283,0.6636648429881865
p2js,284,0.6726340345494981
p2js,285,0.6633746464026141
p2js,286,0.6723112933569761
p2js,287,0.663051894356613
p2js,288,0.6720214443942243
p2js,289,0.6627622469471892
p2js,290,0.6716987126840397
p2js,291,0.6624396104363216
p2js,292,0.6711697770128214
p2js,293,0.6619104477685168
p2js,294,0.6526515480777865
p2js,295,0.661587440738509
p2js,296,0.6523280480784605
p2js,297,0.6610588245242891
p2js,298,0.6517994610813074
p2js,299,0.6604958312224577
p2js,300,0.6512366072844694
p2js,301,0.6599669668409559
p2js,302,0.6507079178053727
p2js,303,0.6594041097818667
p2js,304,0.6501448762243102
p2js,305,0.6408859449228759
p2js,306,0.6496160051944397
p2js,307,0.6403567362422311
p2js,308,0.6490531963524416
p2js,309,0.6397937406142268
p2js,310,0.648524172655905
p2js,311,0.6392648957360103
p2js,312,0.6479613491905638
p2js,313,0.6387022827068352
p2js,314,0.6471919590653367
p2js,315,0.6379329312556999
p2js,316,0.646388449878254
p2js,317,0.6371292500160846
p2js,318,0.6278703839162618
p2js,319,0.636360016438668
p2js,320,0.6271007209967946
p2js,321,0.6355562817228638
p2js,322,0.626296911530441
p2js,323,0.634787048678926
p2js,324,0.6255277187771248
p2js,325,0.633983321850408
p2js,326,0.6247241508943262
p2js,327,0.6332136331340381
p2js,328,0.623954539050811
p2js,329,0.6324100470843
p2js,330,0.6231509418034685
p2js,331,0.6313992411234721
p2js,332,0.6221398588962948
p2js,333,0.6128809062143167
p2js,334,0.6213360922547335
p2js,335,0.612076771457214
p2js,336,0.6203255380414008
p2js,337,0.6110661640710381
p2js,338,0.6192799103299219
p2js,339,0.6100205643105963
p2js,340,0.6182691657547872
p2js,341,0.6090099418167989
p2js,342,0.6172235788462229
p2js,343,0.6079643549082346
p2js,344,0.6162127586742574
p2js,345,0.6069536381075046
p2js,346,0.6151668601019588
p2js,347,0.6059078637058295
p2js,348,0.6141563365006328
p2js,349,0.604897056504075
p2js,350,0.6131109068820377
p2js,351,0.60385146340163
p2js,352,0.5945922369253822
p2js,353,0.6025980435807077
p2js,354,0.5933387084324042
p2js,355,0.6013095375304904
p2js,356,0.5920501168958152
p2js,357,0.6000561067892616
p2js,358,0.5907966656764833
p2js,359,0.5987677815887776
p2js,360,0.5895083659225091
p2js,361,0.5975142306351497
p2js,362,0.588254953715255
p2js,363,0.5962256933514153
p2js,364,0.586966469413427
p2js,365,0.5949720054254157
p2js,366,0.5857128053541301
p2js,367,0.5936834848542124
p2js,368,0.5844243669366509
p2js,369,0.5924296801580163
p2js,370,0.5831706788503024
p2js,371,0.5911413100782739
p2js,372,0.5818822230675731
p2js,373,0.5896442793519883
p2js,374,0.5803850523388225
p2js,375,0.5881122007736445
p2js,376,0.5788529507479314
p2js,377,0.5695938628317486
p2js,378,0.5773555855646527
p2js,379,0.5680963598431845
p2js,380,0.5758232452587891
p2js,381,0.566563969415357
p2js,382,0.5743258596380163
p2js,383,0.5650665244896219
p2js,384,0.5727935680026807
p2js,385,0.5635342283381356
p2js,386,0.5712962680196862
p2js,387,0.5620368940512435
p2js,388,0.5697640582379083
p2js,389,0.5605046290010351
p2js,390,0.5682665298526798
p2js,391,0.5590071293418886
p2js,392,0.566734298980364
p2js,393,0.5574748833158133
p2js,394,0.5649923228249867
p2js,395,0.555732939941279
p2js,396,0.5632151931932539
p2js,397,0.5539558632914526
p2js,398,0.5614731546876253
p2js,399,0.5522138777677305
p2js,400,0.5596959463875717
p2js,401,0.5504366164857705
p2js,402,0.5579536499111378
p2js,403,0.548694372991243
p2js,404,0.5561763946591276
p2js,405,0.5469171707211393
p2js,406,0.5544342534713249
p2js,407,0.5451750295333366
p2js,408,0.552657120808893
p2js,409,0.5433978968709047
p2js,410,0.5506692624025618
p2js,411,0.5414100384645735
p2js,412,0.5488919950921071
p2js,413,0.5396328241360253
p2js,414,0.546904483833517
p2js,415,0.5376452598955287
p2js,416,0.5448810873340537
p2js,417,0.5356218633960654
p2js,418,0.5428935057086063
p2js,419,0.533634281770618
p2js,420,0.5408702208040116
p2js,421,0.5316108909022104
p2js,422,0.5388826076645121
p2js,423,0.5296233307446174
p2js,424,0.5368593425200743
p2js,425,0.527600012618273
p2js,426,0.534871630755515
p2js,427,0.5256123008537139
p2js,428,0.5328483792987969
p2js,429,0.5235890166166276
p2js,430,0.5306139771109125
p2js,431,0.5213546295896271
p2js,432,0.528343559456294
p2js,433,0.5190841302230587
p2js,434,0.5261089679346103
p2js,435,0.5168495410010867
p2js,436,0.5238385748936104
p2js,437,0.5145791822532071
p2js,438,0.5216039658626983
p2js,439,0.5123446572140489
p2js,440,0.5193338955778574
p2js,441,0.510074725698683
p2js,442,0.5170992181235016
p2js,443,0.5078400983633603
p2js,444,0.5148291398603408
p2js,445,0.5218537402398296
p2js,446,0.5125944602465435
p2js,447,0.5195835571973981
p2js,448,0.5103244701960348
p2js,449,0.5171009931415836
p2js,450,0.5078419653728036
p2js,451,0.5145826404506453
p2js,452,0.5053235755258486
p2js,453,0.5121002140744015
p2js,454,0.502841119973174
p2js,455,0.509582110653173
p2js,456,0.5003228867151848
p2js,457,0.5070994585728437
p2js,458,0.49784018165294885
p2js,459,0.5045814429358882
p2js,460,0.49532202727359115
p2js,461,0.5020986259104082
p2js,462,0.4928392377893892
p2js,463,0.4995806296694001
p2js,464,0.49032120906122145
p2js,465,0.4970979156943953
p2js,466,0.4878385540636575
p2js,467,0.49457989803740043
p2js,468,0.5011075367421047
p2js,469,0.4918483097321753
p2js,470,0.4985889315728855
p2js,471,0.4893298792898261
p2js,472,0.4958577436883489
p2js,473,0.486598668201421
p2js,474,0.49309020646946417
p2js,475,0.4838310253050019
p2js,476,0.49035903466655734
p2js,477,0.48109981072856906
p2js,478,0.4875915781191616
p2js,479,0.4783322154383869
p2js,480,0.4848603032034791
p2js,481,0.4756009239405911
p2js,482,0.4820926444996189
p2js,483,0.47283333811994654
p2js,484,0.47936133214176885
p2js,485,0.485853008823728
p2js,486,0.47659393422322927
p2js,487,0.4831214353807607
p2js,488,0.4738624076169726
p2js,489,0.48035401460706956
p2js,490,0.4710949074054374
p2js,491,0.4773728687045352
p2js,492,0.4681136977484534
p2js,493,0.4743551204395178
p2js,494,0.46509581074153883
p2js,495,0.4713738049172725
p2js,496,0.46211437799587557
p2js,497,0.46835604041387147
p2js,498,0.4590968705351568
p2js,499,0.46537474509740345
p2js,500,0.4716160642860359
p2js,501,0.46235704154069057
p2js,502,0.4686346274866133
p2js,503,0.4593754804058742
p2js,504,0.4656172009809072
p2js,505,0.45635792406101244
p2js,506,0.46263569627889817
p2js,507,0.4533762957787783
p2js,508,0.4596181374909776
p2js,509,0.4503587448628524
p2js,510,0.45638577365194666
p2js,511,0.4623759302964067
p2js,512,0.453116907449918
p2js,513,0.459143654018534
p2js,514,0.44988455992094445
p2js,515,0.455875076301734
p2js,516,0.44661579938183926
p2js,517,0.4526425990698246
p2js,518,0.44338321981000867
p2js,519,0.4493738924218937
p2js,520,0.45540039942233207
p2js,521,0.44614121725585326
p2js,522,0.4521317466911619
p2js,523,0.44287262879400846
p2js,524,0.4488993527977477
p2js,525,0.4396401288597594
p2js,526,0.44563092340710886
p2js,527,0.4363715244209945
p2js,528,0.44214626595830975
p2js,529,0.4328869043386981
p2js,530,0.43862520583377
p2js,531,0.4443998268895636
p2js,532,0.43514075933064283
p2js,533,0.4408791026767479
p2js,534,0.43161982575685315
p2js,535,0.43739460798323204
p2js,536,0.4281352287250734
p2js,537,0.4338737748439207
p2js,538,0.4396482866663468
p2js,539,0.4303891776381445
p2js,540,0.4361276541009526
p2js,541,0.4268685259203775
p2js,542,0.4326430937419395
p2js,543,0.42338376384013826
p2js,544,0.4291223338460494
p2js,545,0.4198628882457948
p2js,546,0.4256375681072833
p2js,547,0.43137594657156214
p2js,548,0.4221168744946482
p2js,549,0.42763827381249436
p2js,550,0.4183790498745061
p2js,551,0.4238641759921557
p2js,552,0.4146047528599158
p2js,553,0.420126338168605
p2js,554,0.4256113389924091
p2js,555,0.41635226691740507
p2js,556,0.42187362646566523
p2js,557,0.4126144555095834
p2js,558,0.41809972739649637
p2js,559,0.4088404102301916
p2js,560,0.41436190278492135
p2js,561,0.4198469963940928
p2js,562,0.41058792432099867
p2js,563,0.4161089791901405
p2js,564,0.4068497552521522
p2js,565,0.4123351199264221
p2js,566,0.40307574978033295
p2js,567,0.40834314192397253
p2js,568,0.41357394736828107
p2js,569,0.40431484017857333
p2js,570,0.40958197868007523
p2js,571,0.4003227017601805
p2js,572,0.4055538107712819
p2js,573,0.4108206628556824
p2js,574,0.40156155383182546
p2js,575,0.40679251687237816
p2js,576,0.3975333988982028
p2js,577,0.40280044364561846
p2js,578,0.3935409584254254
p2js,579,0.39877219361480715
p2js,580,0.4040389312854081
p2js,581,0.3947798107446516
p2js,582,0.40001106054779584
p2js,583,0.3907517306459946
p2js,584,0.3960184483530725
p2js,585,0.4012495354578075
p2js,586,0.3919904832094605
p2js,587,0.3970022921438309
p2js,588,0.38774306820584264
p2js,589,0.392718760874661
p2js,590,0.3834592343392918
p2js,591,0.3884711487467213
p2js,592,0.39344667455399457
p2js,593,0.3841875565798192
p2js,594,0.38919924357471447
p2js,595,0.37993986432007254
