# scene=cradle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
1140,1.21434,12.6271,13.8414,1.04293,1.34493
1150,3.91879,10.2033,14.1221,1.06408,1.09631
1160,14.4652,-0.330699,14.1345,1.06501,0.0223515
1170,7.83332,5.94182,13.7751,1.03794,0.657318
1180,0.0396178,13.9391,13.9788,1.05328,1.4757
1190,8.46424,5.72676,14.191,1.06927,0.638836
1200,13.9751,-0.204189,13.7709,1.03762,0.0329506
1210,3.42602,10.3942,13.8202,1.04133,1.11427
1220,1.54282,12.5551,14.0979,1.06226,1.33511
1230,12.71,1.4864,14.1964,1.06968,0.204746
1240,10.9291,2.84269,13.7718,1.03769,0.340595
1250,0.575929,13.3321,13.908,1.04795,1.41342
1260,5.24234,8.92015,14.1625,1.06713,0.965014
1270,14.7399,-0.609561,14.1303,1.0647,-0.0100486
1280,6.42754,7.38333,13.8109,1.04063,0.806411
1290,0.216444,13.7672,13.9837,1.05365,1.4609
1300,9.89397,4.306,14.2,1.06995,0.492482
1310,13.3045,0.443948,13.7484,1.03593,0.0979079
1320,2.32316,11.4827,13.8059,1.04026,1.22767
1330,2.48391,11.6368,14.1207,1.06398,1.24182
1340,13.6535,0.526944,14.1804,1.06848,0.108079
1350,9.60301,4.1447,13.7477,1.03587,0.475881
1360,0.179271,13.7397,13.919,1.04878,1.45727
1370,6.64883,7.52651,14.1753,1.06809,0.823797
1380,14.4045,-0.641706,13.7627,1.037,-0.0111511
1390,5.0145,8.77851,13.793,1.03928,0.948301
1400,0.671809,13.3888,14.0606,1.05945,1.42028
1410,11.2383,2.93612,14.1744,1.06802,0.354801
1420,12.3785,1.3576,13.7361,1.035,0.192253
1430,1.40976,12.4339,13.8436,1.0431,1.32416
1440,3.61144,10.5012,14.1126,1.06337,1.12707
1450,14.3386,-0.157037,14.1815,1.06856,0.0377501
1460,8.19235,5.52284,13.7152,1.03342,0.619968
1470,0.0354949,13.9238,13.9593,1.05181,1.47529
1480,8.1004,6.0881,14.1885,1.06908,0.675403
1490,14.0989,-0.337732,13.7611,1.03688,0.0195971
1500,3.72772,10.0777,13.8054,1.04022,1.08271
1510,1.34023,12.7618,14.1021,1.06257,1.35507
1520,12.4389,1.76952,14.2084,1.07058,0.231774
1530,11.241,2.48701,13.728,1.03439,0.308061
1540,0.713755,13.1865,13.9003,1.04737,1.39854
1550,4.9034,9.24844,14.1518,1.06632,0.999033
1560,14.7304,-0.557067,14.1734,1.06794,-0.00575924
1570,6.78356,7.0332,13.8168,1.04107,0.76935
1580,0.148318,13.8379,13.9862,1.05384,1.46704
1590,9.54231,4.63785,14.1802,1.06846,0.527788
1600,13.4975,0.265057,13.7626,1.03699,0.0806987
1610,2.58198,11.2387,13.8206,1.04137,1.20043
1620,2.23015,11.9097,14.1399,1.06542,1.26703
1630,13.4402,0.760328,14.2005,1.06999,0.129153
1640,9.94521,3.78292,13.7281,1.0344,0.440252
1650,0.255251,13.6548,13.91,1.0481,1.44869
1660,6.29046,7.88806,14.1785,1.06833,0.859813
1670,14.4329,-0.656639,13.7763,1.03802,-0.0122757
1680,5.38111,8.41283,13.7939,1.03935,0.912873
1690,0.514814,13.5212,14.036,1.0576,1.43282
1700,10.9134,3.26985,14.1833,1.06869,0.387349
1710,12.6314,1.14156,13.773,1.03778,0.16877
1720,1.61841,12.205,13.8234,1.04157,1.30203
1730,3.31405,10.8052,14.1193,1.06387,1.15906
1740,14.1936,-0.0144325,14.1792,1.06838,0.0518172
1750,8.54956,5.20803,13.7576,1.03662,0.585522
1760,0.0473172,13.8793,13.9266,1.04935,1.47324
1770,7.73653,6.41294,14.1495,1.06614,0.711965
