# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
101,0.924245,12.5787,13.5029,1.01743,1.28314
102,11.7688,1.48097,13.2497,0.998349,0.141195
103,2.14512,11.4,13.5451,1.02061,1.1618
104,10.1413,3.10997,13.2513,0.998465,0.308772
105,4.03961,9.55453,13.5941,1.0243,0.971061
106,7.95186,5.30701,13.2589,0.999038,0.5332
107,6.14011,7.52695,13.6671,1.02979,0.761652
108,5.79211,7.51135,13.3035,1.0024,0.760148
109,8.48902,5.23143,13.7204,1.03382,0.523786
110,3.65368,9.73017,13.3839,1.00846,0.988366
111,10.6419,3.1032,13.7451,1.03568,0.30346
112,1.93518,11.5125,13.4476,1.01326,1.17234
113,12.4086,1.41397,13.8225,1.04151,0.12889
114,0.742734,12.8007,13.5434,1.02048,1.30556
115,13.5064,0.35594,13.8623,1.04451,0.0248353
116,0.219024,13.4262,13.6452,1.02815,1.37033
117,13.4574,0.0387275,13.4962,1.01692,0.00589013
118,0.405002,13.3472,13.7522,1.03621,1.36195
119,12.9214,0.63714,13.5585,1.02162,0.0446739
120,1.28767,12.573,13.8607,1.04438,1.28116
121,11.6159,1.97934,13.5953,1.02439,0.181991
122,2.80315,11.1665,13.9697,1.0526,1.13432
123,9.71822,3.9185,13.6367,1.02751,0.381706
124,4.81368,9.24231,14.056,1.0591,0.933335
125,7.49509,6.21678,13.7119,1.03317,0.619459
126,7.13054,7.00923,14.1398,1.06541,0.699999
127,5.22707,8.56536,13.7924,1.03924,0.863203
128,9.50347,4.7193,14.2228,1.07167,0.460782
129,3.18404,10.6976,13.8816,1.04596,1.08507
130,11.6468,2.65613,14.3029,1.0777,0.245816
131,1.58906,12.4099,13.9989,1.0548,1.26368
132,13.2801,1.11412,14.3942,1.08459,0.0877827
133,0.600601,13.5221,14.1227,1.06413,1.37968
134,13.7773,0.244575,14.0219,1.05653,0.00853467
135,0.315793,13.9328,14.2486,1.07361,1.42227
136,13.7965,0.278856,14.0754,1.06056,0.00899792
137,0.767338,13.6091,14.3765,1.08325,1.38782
138,12.9398,1.19038,14.1302,1.06469,0.09132
139,1.92851,12.5737,14.5022,1.09272,1.27873
140,11.3285,2.86245,14.191,1.06927,0.26412
141,3.7063,10.9188,14.6251,1.10198,1.10473
142,9.19544,5.07651,14.272,1.07537,0.49516
143,5.93829,8.78327,14.7216,1.10925,0.880704
144,6.83529,7.52913,14.3644,1.08234,0.75073
145,8.42303,6.39053,14.8136,1.11618,0.630067
146,4.52686,9.92276,14.4496,1.08876,1.00151
147,10.8339,4.06665,14.9006,1.12274,0.387714
148,2.57545,11.9932,14.5686,1.09773,1.21815
149,12.9128,2.06474,14.9775,1.12854,0.180545
150,1.15095,13.512,14.663,1.10484,1.37754
151,14.3371,0.707429,15.0445,1.13358,0.0459087
152,0.419079,14.368,14.7871,1.11419,1.46663
153,14.4711,0.183441,14.6545,1.1042,0.009444
154,0.445149,14.4622,14.9073,1.12325,1.47601
155,14.0631,0.646046,14.7092,1.10832,0.033057
156,1.24327,13.7802,15.0235,1.132,1.40407
157,12.7638,1.99072,14.7545,1.11173,0.17298
158,2.74993,12.3843,15.1342,1.14034,1.25759
159,10.7731,4.02158,14.7947,1.11476,0.385119
160,4.84609,10.3919,15.238,1.14816,1.04932
161,8.3669,6.49364,14.8605,1.11972,0.643757
162,7.32634,7.98416,15.3105,1.15363,0.798628
163,5.87339,9.05421,14.9276,1.12477,0.911458
164,9.92826,5.4468,15.3751,1.15849,0.535329
165,3.59315,11.403,14.9962,1.12994,1.15702
166,12.3251,3.07837,15.4035,1.16063,0.290951
167,1.7866,13.3003,15.0869,1.13677,1.35534
168,14.187,1.28019,15.4672,1.16544,0.108576
169,0.63892,14.5161,15.1551,1.14191,1.48469
170,14.8317,0.211642,15.0433,1.1335,0.00460792
171,0.334022,14.9968,15.3308,1.15515,1.53056
172,14.7584,0.382508,15.1409,1.14085,0.00961101
173,0.971155,14.4984,15.4696,1.16561,1.47817
174,13.5726,1.61609,15.1887,1.14445,0.134447
175,2.31982,13.2489,15.5688,1.17309,1.34758
176,11.6731,3.55059,15.2236,1.14708,0.337282
177,4.39068,11.2486,15.6393,1.1784,1.13898
178,9.18489,6.09532,15.2802,1.15134,0.602366
179,7.26039,8.49912,15.7595,1.18746,0.849904
180,6.26102,9.10606,15.3671,1.15789,0.913965
181,10.1637,5.71122,15.875,1.19616,0.558044
182,3.73346,11.7532,15.4866,1.1669,1.19055
183,12.6227,3.28308,15.9058,1.19848,0.308397
184,1.88273,13.6939,15.5766,1.17368,1.39432
185,14.6176,1.35778,15.9754,1.20372,0.112135
186,0.665379,15.002,15.6674,1.18052,1.53093
187,15.2901,0.250867,15.541,1.17099,0.00737
188,0.351728,15.4659,15.8176,1.19184,1.57859
189,15.1892,0.42754,15.6168,1.1767,0.0107108
190,1.01629,14.9441,15.9604,1.20259,1.52362
191,13.9405,1.72153,15.662,1.18011,0.144479
192,2.70718,13.4062,16.1134,1.21412,1.36185
193,11.6256,4.12051,15.7461,1.18645,0.391927
194,5.15224,11.0878,16.2401,1.22367,1.11817
195,8.79625,7.06659,15.8628,1.19524,0.698478
196,8.15281,8.21325,16.3661,1.23316,0.816122
197,5.83942,10.1194,15.9588,1.20248,1.01716
198,11.2416,5.24881,16.4904,1.24253,0.505302
199,3.2679,12.8428,16.1107,1.21392,1.3022
200,13.9668,2.61547,16.5823,1.24946,0.230674
201,1.40478,14.8392,16.244,1.22396,1.51181
202,15.8403,0.85114,16.6914,1.25768,0.0528517
203,0.488017,15.9163,16.4043,1.23604,1.62467
204,15.972,0.269098,16.2411,1.22374,0.0116507
205,0.628787,15.9358,16.5646,1.24812,1.62611
206,15.2801,1.0229,16.303,1.22841,0.0640366
207,1.83222,14.8883,16.7206,1.25987,1.51519
208,13.3759,3.02434,16.4003,1.23574,0.271426
209,3.9871,12.8832,16.8703,1.27116,1.3037
210,10.6272,5.8528,16.48,1.24175,0.567337
211,6.85304,10.1395,16.9925,1.28036,1.01531
212,7.53929,9.02863,16.5679,1.24837,0.900113
213,10.0992,7.01098,17.1102,1.28923,0.687494
214,4.59085,12.0933,16.6841,1.25712,1.22166
215,13.1997,3.99362,17.1934,1.2955,0.373308
216,2.24915,14.5743,16.8235,1.26763,1.48216
