# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
115,13.508,0.355778,13.8638,1.04462,0.0248339
116,0.218315,13.4275,13.6458,1.02819,1.37046
117,13.4587,0.0379985,13.4967,1.01696,0.00592148
118,0.403483,13.3492,13.7527,1.03625,1.36215
119,12.9238,0.635274,13.559,1.02165,0.0445938
120,1.2873,12.5739,13.8612,1.04442,1.28126
121,11.6168,1.97918,13.596,1.02444,0.182042
122,2.80157,11.1686,13.9701,1.05263,1.13455
123,9.72008,3.91699,13.6371,1.02754,0.381638
124,4.81427,9.24208,14.0563,1.05913,0.933352
125,7.49447,6.21775,13.7122,1.0332,0.619603
126,7.13022,7.00966,14.1399,1.06542,0.700115
127,5.22712,8.56538,13.7925,1.03925,0.863245
128,9.5041,4.71867,14.2228,1.07167,0.460806
129,3.18317,10.6984,13.8816,1.04596,1.08518
130,11.6476,2.65519,14.3028,1.07769,0.245823
131,1.58796,12.4109,13.9988,1.05479,1.26378
132,13.2808,1.11316,14.394,1.08457,0.0877997
133,0.599367,13.523,14.1224,1.0641,1.37977
134,13.7783,0.243272,14.0216,1.05651,0.00851893
135,0.314536,13.9335,14.248,1.07357,1.42235
136,13.7972,0.277617,14.0748,1.06052,0.00899076
137,0.76623,13.6095,14.3757,1.08319,1.38787
138,12.9401,1.18931,14.1294,1.06463,0.0913446
139,1.92714,12.5742,14.5014,1.09266,1.27881
140,11.329,2.86063,14.1897,1.06917,0.264107
141,3.70595,10.9182,14.6241,1.10191,1.10471
142,9.19467,5.0763,14.271,1.0753,0.495232
143,5.93778,8.78274,14.7205,1.10917,0.880723
144,6.83464,7.5238,14.3584,1.08189,0.750759
145,8.42294,6.38928,14.8122,1.11608,0.630057
146,4.52562,9.92238,14.448,1.08864,1.00156
147,10.8386,4.06025,14.8988,1.12261,0.387121
148,2.57073,11.9944,14.5652,1.09746,1.21842
149,12.9107,2.06647,14.9771,1.12851,0.180722
150,1.15031,13.5128,14.6631,1.10484,1.3774
151,14.3367,0.707208,15.0439,1.13353,0.045908
152,0.417695,14.3679,14.7856,1.11407,1.4666
153,14.4708,0.189279,14.6601,1.10462,0.00948632
154,0.442979,14.4628,14.9058,1.12313,1.47606
155,14.0642,0.638186,14.7023,1.1078,0.0329669
156,1.24282,13.7765,15.0194,1.13169,1.40396
157,12.7624,1.98113,14.7435,1.1109,0.173084
158,2.75454,12.3721,15.1266,1.13977,1.25693
159,10.7655,4.01683,14.7824,1.11383,0.38571
160,4.84507,10.3829,15.2279,1.14741,1.04919
161,8.36553,6.48501,14.8505,1.11897,0.643702
162,7.32992,7.97036,15.3003,1.15286,0.797991
163,5.8678,9.04965,14.9174,1.12401,0.911761
164,9.92652,5.43785,15.3644,1.15768,0.535248
165,3.59206,11.3935,14.9855,1.12914,1.15683
166,12.3262,3.06646,15.3927,1.15982,0.290518
167,1.78364,13.2925,15.0762,1.13597,1.3553
168,14.1842,1.27198,15.4561,1.1646,0.108582
169,0.638089,14.5236,15.1617,1.14242,1.4844
170,14.8288,0.221249,15.0501,1.134,0.00629926
171,0.333998,15.0048,15.3388,1.15576,1.53138
172,14.7574,0.368626,15.126,1.13973,0.00970709
173,0.96916,14.5156,15.4848,1.16676,1.47995
174,13.5885,1.61512,15.2036,1.14557,0.134487
175,2.32217,13.2619,15.5841,1.17424,1.34891
176,11.6819,3.55505,15.237,1.14809,0.33782
177,4.39611,11.2578,15.6539,1.1795,1.13995
178,9.1893,6.10514,15.2944,1.15242,0.603456
179,7.27088,8.50262,15.7735,1.18851,0.850342
180,6.26025,9.12044,15.3807,1.15891,0.915491
181,10.1731,5.71416,15.8872,1.19708,0.558528
182,3.73346,11.7656,15.499,1.16783,1.19187
183,12.6363,3.28213,15.9184,1.19943,0.308521
184,1.87991,13.7088,15.5887,1.17459,1.39582
185,14.6322,1.35547,15.9876,1.20465,0.112197
186,0.662004,15.0176,15.6796,1.18144,1.53249
187,15.3051,0.248651,15.5537,1.17195,0.00740969
188,0.348746,15.4824,15.8312,1.19286,1.58023
189,15.2012,0.428675,15.6299,1.17769,0.0111079
190,1.0166,14.9551,15.9717,1.20344,1.52475
191,13.9476,1.72532,15.6729,1.18093,0.145162
192,2.70862,13.4149,16.1235,1.21489,1.36281
193,11.63,4.12478,15.7547,1.1871,0.392686
194,5.15836,11.0909,16.2493,1.22436,1.11864
195,8.79482,7.07688,15.8717,1.19591,0.699778
196,8.16041,8.21355,16.374,1.23376,0.81644
197,5.83604,10.1303,15.9664,1.20304,1.01847
198,11.2556,5.24152,16.4972,1.24304,0.504908
199,3.25965,12.8568,16.1165,1.21435,1.30371
200,13.978,2.60906,16.5871,1.24982,0.230588
201,1.39825,14.8509,16.2491,1.22435,1.51303
202,15.8523,0.843122,16.6954,1.25797,0.0525818
203,0.481882,15.9263,16.4082,1.23634,1.62571
204,15.9806,0.270957,16.2516,1.22453,0.0115393
205,0.625145,15.9424,16.5675,1.24834,1.62678
206,15.284,1.0216,16.3056,1.22861,0.0644233
207,1.82725,14.8942,16.7214,1.25994,1.51586
208,13.3805,3.01736,16.3979,1.23556,0.271312
209,3.9963,12.8747,16.871,1.27121,1.30296
210,10.6148,5.87258,16.4874,1.2423,0.568978
211,6.85417,10.1374,16.9915,1.28029,1.0154
212,7.53538,9.03149,16.5669,1.24829,0.900731
213,10.1019,7.00385,17.1057,1.28889,0.687513
214,4.58516,12.0939,16.6791,1.25675,1.22226
215,13.2143,3.97624,17.1905,1.29528,0.371918
216,2.23573,14.5851,16.8208,1.26742,1.48331
217,15.66,1.62446,17.2845,1.30236,0.130508
218,0.784856,16.175,16.9599,1.2779,1.65009
219,16.4641,0.349846,16.8139,1.26691,0.0105182
220,0.398583,16.6998,17.0984,1.28834,1.70483
221,16.3497,0.507696,16.8574,1.27018,0.0137584
222,1.13508,16.0963,17.2314,1.29836,1.64115
223,14.8649,2.03488,16.8998,1.27338,0.172593
224,2.93923,14.4153,17.3545,1.30764,1.46498
225,12.2947,4.65815,16.9529,1.27737,0.44711
226,5.62631,11.8207,17.447,1.31461,1.19437
227,9.12649,7.88229,17.0088,1.28159,0.784022
228,8.88217,8.6467,17.5289,1.32078,0.864421
229,5.90456,11.1825,17.0871,1.28749,1.12891
230,12.645,5.01253,17.6575,1.33047,0.481831
231,2.89122,14.3576,17.2489,1.29968,1.45779
232,15.6172,2.14538,17.7626,1.33839,0.184472
233,1.0289,16.3916,17.4205,1.31261,1.67119
234,17.3109,0.500613,17.8116,1.34208,0.0275341
235,0.358804,17.1782,17.537,1.32139,1.7539
236,16.9862,0.31793,17.3042,1.30385,0.00915587
237,0.881197,16.7699,17.6511,1.32999,1.71117
238,15.6666,1.6594,17.326,1.30549,0.136932
239,2.83699,14.9869,17.8239,1.34301,1.52353
240,12.8123,4.62435,17.4367,1.31383,0.440943
241,5.76461,12.2014,17.966,1.35371,1.2313
242,9.35183,8.19089,17.5427,1.32182,0.812346
243,9.05442,8.88498,17.9394,1.35171,0.897923
244,6.0884,11.4291,17.5175,1.31992,1.16109
245,13.0129,5.13365,18.1466,1.36732,0.493341
246,2.91826,14.8296,17.7478,1.33728,1.50618
247,16.0151,2.1862,18.2013,1.37144,0.188791
248,1.02201,16.8253,17.8473,1.34477,1.71547
249,17.8426,0.436431,18.2791,1.3773,0.0176374
250,0.413442,17.613,18.0264,1.35827,1.79798
251,17.2802,0.482054,17.7622,1.33836,0.0119563
252,1.23524,16.9679,18.2031,1.37158,1.72981
253,15.5681,2.28644,17.8545,1.34531,0.194669
254,3.44343,14.9356,18.379,1.38483,1.5158
