# scene=bounce-circle krb=on dt=0.0166667 seconds=600 sample_every=60 e0=340 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
578,200.241,206.321,406.562,1.19577,0.515803
579,89.0496,206.32,295.37,0.868735,0.515801
580,355.234,73.4691,428.703,1.26089,0.183673
581,22.1417,295.531,317.672,0.93433,0.738826
582,555.959,-104.954,451.005,1.32649,-0.262385
583,7.3589e-05,339.813,339.813,0.99945,0.849533
584,555.151,-326.368,228.783,0.67289,-0.81592
585,22.3034,339.812,362.116,1.06505,0.849531
586,355.881,-104.958,250.923,0.738009,-0.262394
587,88.7261,295.53,384.256,1.13017,0.738825
588,199.755,73.4711,273.227,0.803607,0.183678
589,200.245,206.314,406.56,1.19576,0.515786
590,89.0527,206.314,295.366,0.868725,0.515784
591,355.228,73.4717,428.699,1.26088,0.183679
592,22.1402,295.53,317.67,0.934324,0.738825
593,555.967,-104.964,451.003,1.32648,-0.262409
594,7.63919e-05,339.809,339.81,0.99944,0.849524
595,555.143,-326.362,228.781,0.672885,-0.815906
596,22.305,339.809,362.114,1.06504,0.849522
597,355.887,-104.967,250.92,0.737999,-0.262418
598,88.723,295.53,384.253,1.13015,0.738824
599,199.751,73.4736,273.224,0.803601,0.183684
600,200.25,206.308,406.558,1.19576,0.51577
