# scene=floor-bounce krb=on dt=0.0166667 seconds=600 sample_every=60 e0=90 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
244,33.3472,57.3333,90.6805,1.00756,-3.26667
245,1.68055,88.1667,89.8472,0.998302,-0.183335
246,70.0139,19,89.0139,0.989044,-7.1
247,14.2222,76.2222,90.4444,1.00494,-1.37778
248,10.8889,78.7222,89.6111,0.995679,-1.12778
249,74.014,16.9999,91.0139,1.01127,-7.30001
250,2.34723,87.8333,90.1805,1.00201,-0.216672
251,30.6805,58.6666,89.3472,0.992746,-3.13334
252,40.5,50.25,90.75,1.00833,-3.975
253,0.500002,89.4166,89.9166,0.999074,-0.058337
254,60.5,28.5833,89.0833,0.989815,-6.14167
255,17.0139,73.4722,90.4861,1.0054,-1.65278
256,8.68055,80.9722,89.6528,0.996142,-0.90278
257,80.2223,10.8333,91.0556,1.01173,-7.91667
258,3.55555,86.6666,90.2222,1.00247,-0.333335
259,26.8889,62.5,89.3889,0.993209,-2.75
260,45.125,45.6666,90.7917,1.0088,-4.43334
261,0.124999,89.8333,89.9583,0.999537,-0.0166673
262,55.125,34,89.125,0.990278,-5.6
263,22.2222,68.3333,90.5555,1.00617,-2.16667
264,5.55557,84.1666,89.7222,0.996913,-0.583337
265,88.889,-8.58307e-05,88.889,0.987655,-9.00001
266,6.12501,84.1666,90.2916,1.00324,-0.583338
267,21.125,68.3333,89.4583,0.993981,-2.16667
268,53.3889,37.4722,90.8611,1.00957,-5.25278
269,0.0555551,89.9722,90.0278,1.00031,-0.00278034
270,46.7222,42.4722,89.1944,0.991049,-4.75278
271,25.6806,64.9166,90.5972,1.00664,-2.50834
272,4.01388,85.75,89.7639,0.997376,-0.425001
273,82.3473,6.58334,88.9306,0.988118,-8.34167
274,9.38888,80.9722,90.3611,1.00401,-0.902779
275,16.0556,73.4722,89.5277,0.994753,-1.65278
276,62.3473,28.5833,90.9305,1.01034,-6.14167
277,0.680559,89.4166,90.0972,1.00108,-0.0583381
278,39.0139,50.25,89.2638,0.99182,-3.975
279,32,58.6666,90.6666,1.00741,-3.13334
280,2,87.8333,89.8333,0.998148,-0.216671
281,72.0001,16.9999,89,0.988889,-7.30001
282,11.6806,78.7222,90.4027,1.00447,-1.12778
283,13.3472,76.2222,89.5694,0.995216,-1.37778
284,68.0556,22.9167,90.9723,1.0108,-6.70833
285,1.38889,88.75,90.1389,1.00154,-0.125001
286,34.7222,54.5833,89.3055,0.992283,-3.54167
287,36.125,54.5833,90.7083,1.00787,-3.54167
288,1.125,88.75,89.875,0.998611,-0.125
289,66.125,22.9167,89.0417,0.989352,-6.70833
290,16.0555,74.4167,90.4722,1.00525,-1.55833
291,9.38891,80.25,89.6389,0.995988,-0.975004
292,78.1251,12.9166,91.0417,1.01157,-7.70834
293,3.12501,87.0833,90.2083,1.00231,-0.291671
294,28.125,61.25,89.3749,0.993055,-2.875
295,43.5555,47.2222,90.7777,1.00864,-4.27778
296,0.222223,89.7222,89.9444,0.999382,-0.0277805
297,56.8889,32.2222,89.1111,0.990123,-5.77778
298,19.0139,71.5,90.5139,1.00571,-1.85
299,7.34722,82.3333,89.6805,0.99645,-0.766668
300,88.8889,2.22222,91.1112,1.01235,-8.77778
301,5.55555,84.7222,90.2778,1.00309,-0.52778
302,22.2222,67.2222,89.4444,0.993827,-2.27778
303,51.6806,39.1666,90.8472,1.00941,-5.08334
304,0.0138894,90,90.0138,1.00015,-4.45941e-06
305,48.3472,40.8333,89.1805,0.990895,-4.91667
306,24.5,66.0833,90.5833,1.00648,-2.39167
307,4.50001,85.25,89.75,0.997222,-0.475004
308,84.5001,4.41659,88.9167,0.987963,-8.55834
309,7.34723,82.9722,90.3194,1.00355,-0.702781
310,19.0139,70.4722,89.4861,0.99429,-1.95278
311,56.8889,34,90.8889,1.00988,-5.6
312,0.222221,89.8333,90.0555,1.00062,-0.0166682
313,43.5556,45.6666,89.2222,0.991358,-4.43334
314,28.125,62.5,90.625,1.00694,-2.75
315,3.12499,86.6667,89.7916,0.997685,-0.333334
316,78.125,10.8333,88.9584,0.988427,-7.91667
317,10.8889,79.5,90.3889,1.00432,-1.05
318,14.2222,75.3333,89.5555,0.995062,-1.46667
319,66.1251,24.8333,90.9583,1.01065,-6.51667
320,1.125,89,90.125,1.00139,-0.100004
321,36.125,53.1667,89.2916,0.992129,-3.68333
322,34.7222,55.9722,90.6944,1.00772,-3.40278
323,1.38889,88.4722,89.8611,0.998457,-0.152781
324,68.0556,20.9722,89.0278,0.989198,-6.90278
325,13.3472,77.0833,90.4305,1.00478,-1.29167
326,11.6805,77.9167,89.5972,0.995524,-1.20833
327,76.0556,14.9722,91.0278,1.01142,-7.50278
328,2.72221,87.4722,90.1944,1.00216,-0.25278
329,29.3889,59.9722,89.3611,0.992901,-3.00278
330,42.0139,48.7499,90.7638,1.00849,-4.12501
331,0.34722,89.5833,89.9305,0.999228,-0.0416708
332,58.6806,30.4167,89.0972,0.989969,-5.95833
333,18,72.5,90.5,1.00556,-1.75
334,8.00001,81.6666,89.6666,0.996296,-0.833338
335,82.3473,8.72215,91.0695,1.01188,-8.12778
336,4.0139,86.2222,90.2361,1.00262,-0.377781
337,25.6805,63.7222,89.4027,0.993364,-2.62778
338,46.7222,44.0833,90.8055,1.00895,-4.59167
339,0.055556,89.9166,89.9722,0.999691,-0.00833504
340,53.3889,35.75,89.1389,0.990432,-5.425
341,21.125,69.4166,90.5416,1.00602,-2.05834
342,6.12499,83.5833,89.7083,0.996759,-0.641667
343,91.1251,-2.24999,88.8751,0.987501,-9.225
344,6.72221,83.5833,90.3055,1.00339,-0.641667
345,20.0556,69.4166,89.4722,0.994136,-2.05834
346,55.125,35.7499,90.875,1.00972,-5.42501
347,0.125002,89.9166,90.0416,1.00046,-0.00833694
348,45.125,44.0833,89.2083,0.991203,-4.59167
349,26.8889,63.7222,90.6111,1.00679,-2.62778
350,3.55556,86.2222,89.7777,0.997531,-0.377781
351,80.2223,8.72216,88.9445,0.988272,-8.12778
352,8.68057,81.6666,90.3472,1.00386,-0.833336
353,17.0139,72.5,89.5139,0.994598,-1.75
354,64.2222,26.7222,90.9445,1.01049,-6.32778
355,0.888884,89.2222,90.1111,1.00123,-0.0777803
356,37.5556,51.7222,89.2777,0.991975,-3.82778
357,33.3472,57.3333,90.6805,1.00756,-3.26667
358,1.68055,88.1666,89.8472,0.998302,-0.183337
359,70.0139,19,89.0139,0.989043,-7.1
360,12.5,77.9166,90.4166,1.00463,-1.20834
361,12.5,77.0833,89.5833,0.99537,-1.29167
362,70.014,20.9722,90.9861,1.01096,-6.90278
363,1.68056,88.4722,90.1528,1.0017,-0.152781
364,33.3472,55.9722,89.3194,0.992438,-3.40278
365,37.5555,53.1667,90.7222,1.00802,-3.68333
366,0.888891,89,89.8889,0.998765,-0.100002
367,64.2223,24.8333,89.0556,0.989506,-6.51667
368,15.125,75.3333,90.4583,1.00509,-1.46667
369,10.125,79.5,89.625,0.995833,-1.05
370,80.2223,10.8333,91.0556,1.01173,-7.91667
371,3.55555,86.6667,90.2222,1.00247,-0.333334
372,26.8889,62.5,89.3889,0.993209,-2.75
373,45.125,45.6666,90.7916,1.0088,-4.43334
374,0.124999,89.8333,89.9583,0.999537,-0.01667
375,55.125,34,89.125,0.990278,-5.6
376,20.0555,70.4722,90.5277,1.00586,-1.95278
377,6.72223,82.9722,89.6944,0.996605,-0.702781
378,86.6807,4.4166,91.0973,1.01219,-8.55834
379,5.0139,85.25,90.2639,1.00293,-0.475003
380,23.3472,66.0833,89.4305,0.993672,-2.39167
381,53.3889,37.4722,90.8611,1.00957,-5.25278
382,0.0555544,89.9722,90.0277,1.00031,-0.00278059
383,46.7223,42.4722,89.1944,0.991049,-4.75278
384,25.6806,64.9166,90.5972,1.00664,-2.50834
385,4.01388,85.75,89.7638,0.997376,-0.425004
386,82.3473,6.58331,88.9306,0.988117,-8.34167
387,8,82.3333,90.3333,1.0037,-0.76667
388,18,71.5,89.5,0.994444,-1.85
389,58.6806,32.2222,90.9028,1.01003,-5.77778
390,0.347224,89.7222,90.0694,1.00077,-0.0277807
391,42.0139,47.2222,89.2361,0.991512,-4.27778
392,29.3889,61.25,90.6389,1.0071,-2.875
393,2.72223,87.0833,89.8055,0.997839,-0.291669
394,76.0556,12.9166,88.9723,0.988581,-7.70834
395,10.125,80.25,90.375,1.00417,-0.975002
396,15.125,74.4167,89.5417,0.994907,-1.55833
397,68.0556,22.9167,90.9722,1.0108,-6.70833
398,1.38888,88.75,90.1389,1.00154,-0.125001
399,34.7222,54.5833,89.3055,0.992284,-3.54167
400,36.125,54.5833,90.7083,1.00787,-3.54167
401,1.125,88.75,89.875,0.998611,-0.125003
402,66.125,22.9167,89.0417,0.989352,-6.70833
403,14.2222,76.2222,90.4444,1.00494,-1.37778
404,10.8889,78.7222,89.6111,0.995679,-1.12778
405,74.014,16.9999,91.0139,1.01127,-7.30001
406,2.34723,87.8333,90.1805,1.00201,-0.216669
407,30.6805,58.6667,89.3472,0.992746,-3.13333
408,43.5555,47.2222,90.7777,1.00864,-4.27778
409,0.222225,89.7222,89.9444,0.999382,-0.0277809
410,56.889,32.2222,89.1111,0.990124,-5.77778
411,19.0139,71.4999,90.5138,1.00571,-1.85001
412,7.34721,82.3333,89.6805,0.99645,-0.76667
413,84.5001,6.58331,91.0834,1.01204,-8.34167
414,4.5,85.75,90.25,1.00278,-0.425003
415,24.5,64.9166,89.4166,0.993518,-2.50834
416,48.3472,42.4722,90.8194,1.0091,-4.75278
417,0.0138885,89.9722,89.9861,0.999845,-0.00278043
418,51.6805,37.4722,89.1528,0.990586,-5.25278
419,22.2222,68.3333,90.5555,1.00617,-2.16667
420,5.55556,84.1666,89.7222,0.996913,-0.583336
421,88.889,-5.72205e-05,88.8889,0.987655,-9.00001
422,6.12501,84.1666,90.2917,1.00324,-0.583335
423,21.125,68.3333,89.4583,0.993981,-2.16667
424,56.8889,34,90.8889,1.00988,-5.6
425,0.22222,89.8333,90.0555,1.00062,-0.0166684
426,43.5556,45.6666,89.2222,0.991358,-4.43334
427,28.125,62.4999,90.6249,1.00694,-2.75001
428,3.12499,86.6666,89.7916,0.997685,-0.333336
429,78.125,10.8333,88.9584,0.988426,-7.91667
430,9.38889,80.9722,90.3611,1.00401,-0.90278
431,16.0556,73.4722,89.5277,0.994753,-1.65278
432,62.3473,28.5833,90.9306,1.01034,-6.14167
433,0.680559,89.4166,90.0972,1.00108,-0.0583354
434,39.0139,50.25,89.2639,0.991821,-3.975
435,34.7222,55.9722,90.6944,1.00772,-3.40278
436,1.38889,88.4722,89.8611,0.998456,-0.152781
437,68.0556,20.9721,89.0278,0.989198,-6.90279
438,13.3472,77.0833,90.4305,1.00478,-1.29167
439,11.6805,77.9166,89.5972,0.995524,-1.20834
440,72,19,91,1.01111,-7.1
441,2,88.1666,90.1666,1.00185,-0.183337
442,32,57.3333,89.3333,0.992592,-3.26667
443,39.0139,51.7222,90.7361,1.00818,-3.82778
444,0.680553,89.2222,89.9027,0.998919,-0.0777802
445,62.3472,26.7222,89.0694,0.989661,-6.32778
446,16.0555,74.4167,90.4722,1.00525,-1.55833
447,9.3889,80.25,89.6389,0.995988,-0.975002
448,78.1251,12.9166,91.0417,1.01157,-7.70834
449,3.12501,87.0833,90.2083,1.00231,-0.291668
450,28.125,61.25,89.375,0.993055,-2.875
451,46.7222,44.0833,90.8055,1.00895,-4.59167
452,0.0555567,89.9166,89.9722,0.999691,-0.00833542
453,53.3889,35.7499,89.1389,0.990432,-5.42501
454,21.125,69.4166,90.5416,1.00602,-2.05834
455,6.12499,83.5833,89.7083,0.996759,-0.641669
456,88.889,2.2222,91.1112,1.01235,-8.77778
457,5.55555,84.7222,90.2778,1.00309,-0.52778
458,22.2222,67.2222,89.4444,0.993827,-2.27778
459,51.6806,39.1666,90.8472,1.00941,-5.08334
460,0.0138893,90,90.0139,1.00015,-1.78558e-06
461,48.3472,40.8333,89.1805,0.990895,-4.91667
462,26.8888,63.7222,90.6111,1.00679,-2.62778
463,3.55557,86.2222,89.7777,0.997531,-0.377782
464,80.2223,8.72213,88.9445,0.988272,-8.12779
465,8.68057,81.6666,90.3472,1.00386,-0.833339
466,17.0139,72.5,89.5138,0.994598,-1.75
467,60.5,30.4167,90.9167,1.01019,-5.95833
468,0.499999,89.5833,90.0833,1.00093,-0.0416701
469,40.5,48.75,89.25,0.991666,-4.125
470,30.6806,59.9722,90.6527,1.00725,-3.00278
471,2.34722,87.4722,89.8194,0.997993,-0.25278
472,74.0139,14.9722,88.9861,0.988735,-7.50278
473,10.8889,79.5,90.3889,1.00432,-1.05
474,14.2222,75.3333,89.5555,0.995062,-1.46667
475,66.1251,24.8333,90.9584,1.01065,-6.51667
476,1.125,89,90.125,1.00139,-0.100001
477,36.125,53.1667,89.2916,0.992129,-3.68333
478,37.5555,53.1667,90.7222,1.00802,-3.68333
479,0.888893,89,89.8889,0.998765,-0.100002
480,64.2223,24.8333,89.0556,0.989506,-6.51667
481,15.125,75.3333,90.4583,1.00509,-1.46667
482,10.125,79.5,89.625,0.995833,-1.05
483,76.0556,14.9722,91.0278,1.01142,-7.50278
484,2.72222,87.4722,90.1944,1.00216,-0.25278
485,29.3889,59.9722,89.3611,0.992901,-3.00278
486,42.0139,48.75,90.7639,1.00849,-4.125
487,0.34722,89.5833,89.9305,0.999228,-0.0416682
488,58.6806,30.4167,89.0972,0.989969,-5.95833
489,20.0555,70.4722,90.5277,1.00586,-1.95278
490,6.72224,82.9722,89.6944,0.996605,-0.702782
491,86.6807,4.41657,91.0973,1.01219,-8.55834
492,5.0139,85.2499,90.2638,1.00293,-0.475005
493,23.3472,66.0833,89.4305,0.993672,-2.39167
494,50,40.8333,90.8333,1.00926,-4.91667
495,1.06626e-12,90,90,1,-3.55987e-06
496,50,39.1666,89.1666,0.99074,-5.08334
497,23.3472,67.2222,90.5694,1.00633,-2.27778
498,5.01388,84.7222,89.7361,0.997068,-0.52778
499,86.6806,2.22221,88.9028,0.987809,-8.77778
500,6.72222,83.5833,90.3055,1.00339,-0.641668
501,20.0556,69.4166,89.4722,0.994136,-2.05834
502,55.125,35.75,90.875,1.00972,-5.425
